"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"NM_010736"	6	11	15	10	14	9	14	9	14	6	15	10	3	4	16	13	7	6	4	1	10	5	15	9	4
"NM_010751"	9	7	11	9	8	10	8	13	12	7	1	2	5	16	1	11	1	11	15	10	1	7	3	1	6
"NM_010751.1"	9	7	11	9	8	10	8	13	12	7	1	2	5	16	1	11	1	11	15	10	1	7	3	1	6
"NM_010753"	7	10	3	14	3	11	15	11	11	9	11	11	16	15	6	3	2	13	12	8	3	6	16	4	11
"NM_010757"	9	7	6	16	14	9	14	13	12	10	15	2	3	4	1	12	10	6	15	7	9	7	3	5	10
"NM_010758"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"NM_010759.1"	1	1	3	14	7	3	15	3	1	3	16	6	6	8	3	2	12	4	16	13	5	6	6	7	1
"NM_010762"	15	3	14	5	12	6	4	10	15	16	14	1	1	11	13	5	8	12	7	6	12	2	13	15	13
"NM_010762.1"	15	9	14	5	12	6	6	10	15	16	14	1	1	11	2	5	8	12	13	6	12	2	13	15	13
"NM_010768"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"NM_010777.10"	9	11	6	16	14	9	14	9	14	10	15	10	3	4	16	12	10	6	8	7	9	13	4	5	10
"NM_010777.2"	9	11	6	16	14	9	14	9	14	10	15	10	3	4	16	12	10	6	8	7	9	7	4	5	10
"NM_010777.5"	9	11	6	16	14	9	14	9	14	10	15	10	3	4	16	12	10	6	8	7	9	7	4	5	10
"NM_010777.6"	9	11	6	16	14	9	14	9	14	10	15	10	3	4	16	12	10	6	8	7	9	7	4	5	10
"NM_010780"	2	13	9	16	5	5	11	2	3	10	8	5	8	1	4	12	10	2	8	7	9	11	12	6	10
"NM_010783.1"	2	16	9	16	5	5	11	2	3	5	8	5	8	1	15	2	12	2	10	7	9	11	12	6	1
"NM_010786.7"	2	11	6	16	5	5	11	2	3	10	15	5	8	1	15	12	10	6	10	7	9	13	12	5	10
"NM_010801"	4	3	5	8	2	15	9	1	9	8	7	3	12	3	13	8	16	10	7	14	8	10	1	16	5
"NM_010811"	2	13	6	16	5	5	11	2	3	10	15	5	8	1	15	12	10	2	8	7	9	11	12	5	10
"NM_010825"	11	2	13	12	16	12	1	12	6	14	5	15	14	12	2	10	11	4	9	4	16	15	7	11	2
"NM_010835"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"NM_010840"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"NM_010840.1"	9	7	11	9	8	10	8	13	12	7	1	2	5	16	1	11	1	11	15	10	1	7	3	5	6
"NM_010848.5"	11	9	8	1	15	16	4	5	10	14	6	15	14	12	2	10	11	16	9	4	16	15	8	8	8
"NM_010863"	14	12	5	8	2	16	3	1	9	2	6	3	13	9	8	4	16	16	7	2	8	14	8	16	5
"NM_010865"	8	15	7	2	1	8	2	4	13	1	9	9	9	5	7	6	13	1	1	5	4	16	10	13	12
"NM_010866.3"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"NM_010875.3"	10	1	1	15	16	3	13	15	5	5	16	6	2	7	10	2	12	3	16	3	5	9	6	6	1
"NM_010875.9"	2	13	9	15	5	3	13	15	5	5	16	5	2	7	10	2	12	2	16	3	5	9	6	6	1
"NM_010876"	6	7	15	11	8	2	8	13	12	7	3	2	5	16	1	11	7	11	4	10	1	5	4	1	6
"NM_010878"	8	9	14	5	15	6	4	4	15	1	9	15	14	5	2	10	8	4	9	4	12	16	13	15	12
"NM_010883"	14	12	8	1	6	16	3	5	10	2	2	13	13	9	8	4	9	16	11	2	16	14	8	8	8
"NM_010889.4"	3	2	10	15	11	12	13	7	5	13	3	8	4	6	11	2	12	7	6	3	13	1	7	10	7
"NM_010890.1"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"NM_010898.1"	2	13	2	16	5	5	16	2	3	5	8	5	8	1	5	12	3	2	8	7	9	11	12	6	10
"NM_010902"	15	9	14	5	12	6	4	10	15	16	14	1	1	11	9	5	8	12	13	6	12	2	13	15	13
"NM_010929"	7	10	12	14	3	11	15	11	11	9	2	11	16	15	6	3	11	13	9	8	16	6	16	4	11
"NM_010933"	1	8	4	6	4	14	12	6	4	4	10	4	6	13	14	7	14	15	14	12	11	3	9	2	3
"NM_010937"	2	11	6	16	14	5	14	2	3	10	15	10	8	1	15	12	10	6	8	7	9	11	12	5	10
"NM_010938.1"	13	16	12	13	7	13	15	3	1	3	11	11	15	8	15	14	2	9	10	13	3	6	11	7	9
"NM_010947"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"NM_010951"	5	16	6	15	16	3	11	15	5	3	16	12	2	7	15	2	12	4	16	3	5	13	6	9	1
"NM_010957"	11	9	4	4	16	14	4	12	6	14	16	15	14	12	2	10	11	4	9	4	16	15	9	2	3
"NM_010959"	2	13	9	16	5	5	11	2	3	5	8	5	8	1	15	12	10	2	8	7	9	11	12	6	10
"NM_010997"	8	15	7	2	1	8	2	4	13	1	9	9	9	5	7	6	13	1	1	5	4	16	10	13	12
"NM_010999"	9	7	11	9	8	10	8	13	12	7	1	2	5	16	1	11	1	11	15	10	1	7	3	1	6
"NM_011001.1"	5	16	3	15	7	3	11	3	1	3	16	12	8	12	15	14	12	4	10	13	2	13	11	7	9
"NM_011010"	12	4	16	6	10	7	7	16	16	15	15	10	11	2	14	16	7	14	4	11	14	5	2	14	15
"NM_011022"	2	13	6	16	5	5	11	2	3	10	8	5	8	1	15	12	10	2	8	7	9	11	12	6	10
"NM_011022.1"	2	13	6	16	5	5	11	2	3	10	8	5	8	1	15	12	10	2	8	7	9	11	12	6	1
"NM_011030"	8	6	7	2	1	8	2	4	13	1	9	9	9	5	7	6	13	1	1	5	10	16	15	13	4
"NM_011035"	7	10	12	13	3	13	15	3	1	9	2	13	16	15	6	3	2	13	12	8	6	6	16	4	11
"NM_011035.1"	2	13	6	16	5	5	11	2	3	5	8	5	8	1	15	12	10	2	8	7	9	11	12	6	10
"NM_011037.6"	12	4	16	6	10	7	7	16	16	5	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"NM_011042.1"	2	16	6	16	5	5	11	3	3	3	15	5	8	1	15	2	10	2	10	7	9	13	12	6	1
"NM_011045.3"	2	13	9	7	5	4	16	2	2	5	8	7	7	1	4	9	3	2	2	15	7	12	5	12	14
"NM_011048.1"	14	9	8	1	15	16	4	5	10	2	6	13	13	9	2	4	9	16	9	2	6	14	8	8	8
"NM_011052.1"	2	11	6	16	5	5	11	2	3	3	15	5	8	1	15	12	10	6	10	7	9	13	12	5	10
"NM_011054.2"	11	1	3	15	16	14	1	12	6	14	16	15	14	12	12	10	11	4	16	4	16	15	6	11	2
"NM_011056.1"	7	12	8	1	6	16	3	5	10	2	2	13	13	15	2	4	9	16	11	8	6	14	8	8	8
"NM_011058.2"	5	11	6	10	14	9	14	9	14	6	15	12	3	4	16	13	4	6	10	1	10	13	11	9	4
"NM_011058.3"	5	6	6	10	14	9	14	9	14	6	15	12	3	4	16	13	4	6	10	1	10	13	11	9	4
"NM_011058.5"	5	6	6	10	14	9	14	9	14	6	15	12	8	4	16	13	4	6	10	1	10	13	11	9	4
"NM_011058.6"	5	6	6	10	14	9	14	9	14	6	15	12	3	4	16	13	4	6	10	1	10	13	11	9	4
"NM_011062"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"NM_011062.2"	11	9	14	5	15	6	4	12	6	14	14	15	14	12	2	10	11	4	13	4	16	13	13	15	2
"NM_011068.5"	11	9	14	5	15	6	4	12	6	16	5	15	14	12	2	10	11	4	13	4	12	2	13	15	2
"NM_011077"	14	9	8	1	15	16	3	5	10	2	6	13	13	9	2	4	9	16	11	2	6	14	8	8	8
"NM_011089"	9	7	11	9	8	2	8	13	12	7	3	2	5	16	1	11	1	11	15	10	1	7	3	1	6
"NM_011095"	9	7	11	9	8	10	8	13	12	7	1	2	5	16	1	11	1	11	15	10	1	7	3	1	6
"NM_011118.1"	12	1	16	15	10	3	13	15	5	5	16	6	2	7	10	2	12	3	16	3	5	9	6	14	1
"NM_011123.1"	5	6	13	10	16	12	4	12	6	14	16	15	14	12	9	10	4	4	13	4	2	13	15	11	2
"NM_011125"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"NM_011134"	4	3	5	8	2	15	9	1	9	8	7	3	12	3	13	8	16	10	7	14	8	10	1	16	5
"NM_011144.4"	15	9	14	5	15	6	4	1	15	8	7	1	12	3	13	8	8	10	7	14	12	10	13	15	5
"NM_011145"	13	16	12	13	7	13	12	3	1	3	11	4	15	8	3	14	2	9	10	13	2	13	11	7	9
"NM_011146.6"	7	10	4	14	3	14	15	12	6	14	2	15	16	12	6	3	11	13	12	12	16	15	16	4	11
"NM_011147"	5	16	12	13	7	13	11	3	1	3	11	12	15	8	15	14	4	9	10	13	2	13	11	7	9
"NM_011151.1"	5	16	12	13	16	13	15	3	1	14	2	15	15	12	12	10	11	4	9	4	16	15	11	7	9
"NM_011157"	9	11	11	9	14	10	8	13	12	7	1	10	3	16	1	11	1	6	15	10	1	7	4	5	10
"NM_011159.1"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"NM_011169.1"	5	6	6	10	7	9	10	3	8	3	15	12	10	14	9	13	4	8	10	1	10	13	15	9	4
"NM_011170"	4	3	14	8	2	15	9	1	15	8	7	3	12	3	13	8	16	10	7	14	8	10	1	16	5
"NM_011179.1"	2	16	6	16	5	5	11	2	5	5	15	5	8	1	15	2	10	2	10	7	9	11	12	6	1
"NM_011180.1"	5	16	6	16	7	5	11	3	3	3	15	12	8	1	15	14	10	2	10	7	9	13	11	6	9
"NM_011184"	6	11	15	11	8	2	14	9	14	6	3	10	3	16	16	13	7	6	4	1	1	5	4	9	10
"NM_011198.4"	6	11	15	10	14	9	14	9	14	6	15	10	3	4	16	13	7	6	4	1	10	5	4	9	4
"NM_011204"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	2	4	9	16	11	2	6	14	8	8	8
"NM_011210.1"	9	7	15	11	8	2	8	13	12	7	3	2	5	16	1	11	7	11	4	1	1	5	3	1	6
"NM_011210.9"	9	7	15	11	8	2	8	13	12	7	3	2	5	16	1	11	7	11	15	10	1	7	3	1	6
"NM_011213.1"	4	3	5	8	2	15	9	1	9	8	7	3	12	3	13	8	16	10	7	14	8	10	1	16	5
"NM_011213.2"	4	3	5	8	2	15	9	1	9	8	7	3	12	3	13	8	16	10	7	14	8	10	1	16	5
"NM_011243"	14	12	8	1	6	16	3	5	10	2	2	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"NM_011256.3"	5	16	12	13	7	13	6	3	1	3	11	12	15	8	9	14	2	9	10	13	2	13	11	7	9
"NM_011259"	3	2	10	15	11	3	13	15	5	6	5	8	2	6	16	2	12	6	6	3	5	1	7	9	4
"NM_011263"	3	2	10	11	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"NM_011270"	11	10	3	14	16	11	1	12	6	14	2	15	14	12	12	10	11	4	9	4	16	15	16	11	2
"NM_011277.1"	5	16	6	16	14	9	11	3	3	3	15	12	8	1	15	12	10	6	10	7	9	13	11	5	10
"NM_011278.1"	9	11	11	9	8	10	8	13	12	7	1	2	3	16	1	11	1	6	15	10	1	7	4	5	10
"NM_011281"	15	3	14	5	12	6	9	1	15	8	7	1	12	3	13	8	8	12	7	14	12	10	13	15	5
"NM_011283"	11	9	12	5	15	11	4	10	1	14	2	15	14	12	2	10	11	13	9	4	16	15	13	7	8
"NM_011285"	4	9	5	5	2	15	9	1	9	8	7	3	13	9	2	4	16	10	7	2	8	10	13	16	5
"NM_011294"	15	3	14	5	2	6	9	10	15	16	14	1	1	11	13	5	8	12	7	6	8	2	13	16	13
"NM_011296"	7	6	12	13	7	13	10	3	1	3	16	15	14	8	9	10	5	13	13	13	2	6	11	4	9
"NM_011308"	11	2	10	12	15	12	5	12	6	14	5	15	14	12	11	10	15	4	6	4	13	1	7	11	2
"NM_011315"	9	7	15	11	8	2	8	13	12	7	3	2	5	16	1	11	7	11	4	10	1	5	3	1	6
"NM_011317.2"	6	2	15	11	11	2	13	7	7	6	3	10	4	6	16	2	7	7	4	1	9	5	4	9	7
"NM_011330"	9	7	11	9	8	10	8	13	12	7	3	2	5	16	1	11	1	11	4	10	1	5	3	1	6
"NM_011333.5"	9	7	11	9	8	10	8	13	12	7	1	2	5	16	1	11	1	11	15	10	1	7	3	1	6
"NM_011333.7"	9	7	11	9	8	10	8	13	12	7	1	2	5	16	1	11	1	11	15	10	1	7	3	1	6
"NM_011337"	9	7	11	9	8	10	8	13	12	7	1	2	5	16	1	11	1	11	15	10	1	5	3	1	6
"NM_011340.1"	7	10	8	14	3	11	15	11	11	9	2	11	16	15	6	3	2	13	12	8	6	6	16	4	11
"NM_011342"	6	6	15	10	11	2	13	7	5	6	16	10	4	6	16	13	7	7	4	1	10	5	15	9	7
"NM_011345"	9	7	11	9	8	10	8	13	12	7	1	2	5	16	1	11	1	11	15	10	1	7	3	1	6
"NM_011358.2"	5	16	6	16	7	9	11	3	1	3	15	12	15	13	15	14	4	9	10	7	2	13	11	7	9
"NM_011363"	7	10	8	1	6	16	3	5	10	9	2	13	16	15	8	4	9	16	11	8	6	6	8	8	8
"NM_011365.1"	5	6	13	10	15	6	4	12	1	3	14	12	14	6	9	5	4	4	13	4	2	13	15	7	9
"NM_011369"	16	13	9	7	13	4	16	8	2	12	8	7	7	10	4	9	3	5	2	15	7	12	5	12	14
"NM_011375"	10	5	7	2	1	8	13	4	8	1	16	9	10	14	10	15	13	1	5	16	15	16	14	3	16
"NM_011376"	9	11	6	9	14	9	14	9	14	10	15	10	3	4	16	12	10	6	4	1	9	5	4	5	10
"NM_011401"	5	16	6	16	7	5	11	3	1	3	15	5	8	1	15	14	10	9	10	7	9	13	11	6	9
"NM_011406"	7	10	3	14	3	11	15	11	11	9	2	11	16	15	6	3	2	13	12	8	3	6	16	4	11
"NM_011426"	16	14	2	7	13	4	16	8	2	12	4	7	7	10	5	9	3	5	8	15	7	12	5	12	14
"NM_011430"	2	13	9	15	5	5	13	2	5	5	8	5	2	7	4	2	12	2	16	3	5	11	12	6	1
"NM_011441"	7	10	12	13	16	13	6	3	1	14	11	15	15	8	12	14	11	9	9	13	16	15	16	7	9
"NM_011448"	2	11	6	16	14	5	16	2	3	10	15	5	8	1	5	12	10	6	8	7	9	11	12	5	10
"NM_011448.11"	2	11	6	16	14	5	11	2	3	10	15	5	8	1	15	12	10	6	8	7	9	11	12	5	10
"NM_011448.5"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"NM_011448.9"	2	11	6	16	14	5	16	2	3	10	15	5	3	1	5	12	10	6	8	7	9	11	12	5	10
"NM_011461"	9	7	11	9	8	10	8	13	12	7	1	2	5	16	1	11	1	11	15	10	1	7	3	1	6
"NM_011468"	2	13	9	15	5	5	13	2	5	5	8	5	2	1	4	2	12	2	8	3	5	11	12	6	1
"NM_011479.2"	5	6	12	13	7	13	6	3	1	3	14	12	15	11	9	5	4	9	13	6	2	13	11	7	9
"NM_011482"	8	9	7	5	1	8	4	4	13	1	9	9	9	5	7	6	13	1	1	5	12	16	10	13	12
"NM_011484.2"	5	6	6	16	7	9	11	3	14	3	15	12	8	4	15	12	4	6	10	7	9	13	11	5	9
"NM_011488"	13	16	3	16	7	5	11	3	1	3	11	12	8	8	15	14	2	9	10	13	3	13	11	6	9
"NM_011489"	5	11	6	16	14	9	11	2	3	10	15	5	8	1	15	12	10	6	10	7	9	13	12	5	10
"NM_011497"	16	13	9	7	13	4	16	8	2	5	8	7	7	1	4	9	3	2	2	15	7	12	5	12	14
"NM_011505.1"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"NM_011509"	10	5	1	16	9	5	11	3	5	5	16	5	8	1	10	2	12	8	5	7	15	4	12	3	1
"NM_011513"	15	9	14	5	6	6	4	10	10	2	14	13	1	11	2	4	8	12	11	6	12	2	13	15	13
"NM_011522"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"NM_011539"	2	13	9	16	5	5	11	2	3	5	8	5	8	1	4	12	10	2	8	7	9	11	12	6	10
"NM_011540"	7	10	3	14	15	11	15	11	11	14	2	15	16	12	6	3	11	13	9	8	16	15	16	4	11
"NM_011544"	8	15	7	5	1	8	4	4	13	1	9	9	9	5	7	6	13	1	1	5	12	16	15	15	12
"NM_011545"	7	12	8	1	15	16	3	5	10	2	2	13	13	15	8	4	9	16	11	8	16	14	8	8	8
"NM_011563"	10	5	1	3	9	1	10	14	8	11	16	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"NM_011573.1"	10	6	1	3	9	1	10	14	8	11	13	16	10	15	10	15	5	8	5	5	15	6	14	4	12
"NM_011574.1"	5	11	6	16	14	9	11	2	3	10	15	5	8	1	15	12	10	6	10	7	9	13	12	5	10
"NM_011576.1"	2	13	9	16	5	5	16	2	3	10	8	5	8	1	4	12	10	2	8	7	9	11	12	6	10
"NM_011580.1"	9	11	6	16	14	9	14	2	3	10	15	5	3	1	16	12	10	6	8	7	9	11	12	5	10
"NM_011602"	5	16	12	13	7	13	11	3	1	3	11	12	15	8	15	14	4	9	10	13	2	13	11	7	9
"NM_011602.2"	13	16	3	14	3	11	15	11	11	9	11	11	16	15	6	3	2	13	12	13	3	6	16	4	11
"NM_011611"	9	7	11	9	8	10	8	13	12	7	1	2	5	16	1	11	1	11	15	10	1	7	3	5	6
"NM_011611.1"	9	7	11	9	8	10	8	13	12	7	1	2	5	16	1	11	1	11	15	10	1	7	3	5	6
"NM_011611.2"	9	7	11	9	8	10	8	13	12	7	1	2	5	16	1	11	1	11	15	10	1	7	3	5	6
"NM_011611.9"	9	7	11	9	8	10	8	13	12	7	1	2	5	16	1	11	1	11	15	10	1	7	3	5	6
"NM_011613.1"	2	13	9	16	5	5	16	2	3	5	8	5	8	1	4	12	3	2	8	7	9	11	12	6	10
"NM_011622.1"	5	11	6	16	14	9	11	2	3	10	15	5	8	1	15	12	10	6	10	7	9	13	12	5	10
"NM_011630"	7	10	12	13	15	13	15	3	1	9	2	15	14	15	2	10	11	13	13	8	16	6	16	4	11
"NM_011636.2"	5	16	6	16	14	9	11	9	14	3	15	12	8	4	15	12	10	6	10	7	9	13	11	5	4
"NM_011638"	15	3	14	8	2	15	9	1	15	8	7	3	12	3	13	8	16	10	7	14	8	10	1	16	5
"NM_011638.4"	15	3	14	8	2	15	9	1	15	8	7	3	12	3	13	8	8	10	7	14	8	10	1	16	5
"NM_011638.8"	15	3	14	8	2	15	9	1	15	8	7	3	12	3	13	8	8	10	7	14	8	10	1	16	5
"NM_011639"	13	16	12	13	7	13	15	3	1	3	11	12	15	8	6	14	2	9	10	13	2	13	11	7	9
"NM_011643"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"NM_011658"	2	13	9	16	5	5	13	2	3	5	8	5	2	1	15	2	12	2	8	3	5	11	12	6	1
"NM_011661.2"	11	1	1	15	16	1	10	12	8	14	16	15	14	12	10	15	5	4	16	4	15	13	14	3	12
"NM_011662"	6	11	15	11	8	2	8	13	12	7	3	10	5	16	1	11	7	11	4	10	1	5	4	1	10
"NM_011668"	3	2	10	12	11	12	5	12	6	13	5	8	4	6	11	1	15	4	6	9	13	1	7	10	2
"NM_011668.1"	11	9	14	5	15	6	4	12	6	14	9	15	14	12	2	10	11	4	9	4	12	15	13	15	12
"NM_011670"	5	16	6	16	5	9	11	2	3	10	15	5	8	1	15	12	10	6	10	7	9	13	12	5	10
"NM_011672.1"	6	11	15	11	14	2	14	9	14	6	3	10	3	16	16	13	7	6	4	1	10	5	4	9	4
"NM_011675"	7	10	8	14	3	11	15	11	11	9	2	11	16	15	6	3	2	13	12	8	16	6	16	4	11
"NM_011692"	6	11	15	11	10	2	14	9	14	6	15	10	3	4	16	13	7	6	4	1	10	5	4	9	4
"NM_011699"	6	11	6	16	14	9	14	9	14	10	15	10	3	4	16	12	10	6	8	7	9	5	12	5	10
"NM_011700"	2	11	6	16	5	5	13	2	3	10	15	5	8	1	4	12	10	2	8	7	9	11	12	6	10
"NM_011704"	5	6	14	5	12	6	4	10	15	16	14	1	14	11	9	5	8	4	13	6	12	2	13	15	13
"NM_011706"	6	11	15	10	10	3	13	9	5	6	15	10	2	7	16	13	7	6	4	1	10	5	4	9	1
"NM_011708"	7	10	8	14	3	11	15	5	11	9	2	13	16	15	6	3	9	13	12	8	6	6	16	4	11
"NM_011714"	10	5	1	3	9	1	10	7	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"NM_011721.1"	12	4	16	2	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	4	8	10	14	15
"NM_011741.1"	9	7	6	16	14	9	11	2	3	10	15	5	8	1	15	12	10	6	8	7	9	11	12	5	10
"NM_011749.1"	11	2	13	12	15	12	4	12	6	14	5	15	14	12	2	10	11	4	9	4	13	15	15	11	2
"NM_011751"	5	16	6	16	7	9	11	3	5	3	15	12	8	1	15	12	10	6	10	7	9	13	11	5	9
"NM_011772"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"NM_011777"	13	16	6	16	5	5	11	3	3	3	11	5	8	1	15	14	10	2	10	7	9	11	12	6	9
"NM_011778"	5	16	6	16	7	9	11	3	3	3	15	12	8	1	15	12	10	6	10	7	9	13	11	5	9
"NM_011783"	11	9	8	5	15	6	4	12	10	14	2	15	14	12	2	10	11	4	9	4	16	15	13	8	8
"NM_011791.1"	2	16	6	16	5	5	11	2	3	3	15	5	8	1	15	2	10	2	10	7	9	11	12	6	1
"NM_011794.1"	11	8	4	12	16	12	1	12	6	14	5	15	14	12	3	10	11	4	14	4	13	15	9	11	2
"NM_011800.1"	11	9	7	2	15	8	4	4	13	14	16	15	14	12	2	10	11	4	9	4	16	15	10	13	12
"NM_011803.1"	9	7	6	16	14	9	11	9	3	10	15	5	8	4	15	12	10	6	10	7	9	13	11	5	10
"NM_011806.1"	5	6	12	13	7	13	6	10	1	16	14	12	15	8	9	5	4	9	13	6	2	13	11	7	13
"NM_011810"	16	11	9	11	5	2	13	2	5	5	3	10	8	1	4	12	10	2	8	7	9	5	5	5	10
"NM_011823"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"NM_011824"	2	13	9	7	5	5	16	2	3	10	8	7	7	1	4	9	3	2	8	15	7	11	12	6	14
"NM_011828"	4	3	14	5	2	6	9	1	9	8	7	3	12	3	13	8	16	10	7	14	8	10	13	16	5
"NM_011830"	13	16	3	16	7	5	11	3	3	3	11	5	8	1	15	14	2	2	10	13	3	11	12	6	9
"NM_011841"	3	2	13	10	11	3	13	7	7	6	16	6	4	6	16	1	12	7	16	3	10	1	15	10	7
"NM_011844"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"NM_011846"	13	16	6	16	7	5	11	3	3	3	11	5	8	1	15	14	10	9	10	13	9	13	11	6	9
"NM_011848"	14	12	8	1	6	16	3	5	10	2	2	13	13	15	8	4	9	16	11	2	6	14	8	8	8
"NM_011854"	9	7	11	9	8	10	8	13	12	7	1	2	5	16	1	11	1	11	15	10	1	7	3	1	6
"NM_011865"	8	15	7	2	1	8	2	4	13	1	9	9	9	5	7	6	13	1	1	5	4	16	10	13	12
"NM_011868"	5	6	12	13	15	13	6	3	1	14	14	12	14	12	9	10	4	4	13	4	2	13	11	7	9
"NM_011878"	2	13	6	16	5	5	11	2	3	10	15	5	8	1	15	12	10	2	8	7	9	11	12	5	10
"NM_011884"	15	9	14	5	12	6	4	10	15	16	14	1	1	11	2	5	8	12	13	6	12	2	13	15	13
"NM_011884.1"	16	11	2	7	14	4	14	9	14	10	4	10	3	4	5	12	3	6	8	1	7	12	5	5	10
"NM_011895"	7	10	12	14	16	13	6	11	1	14	2	15	16	15	6	10	11	13	9	8	16	15	16	4	11
"NM_011905.1"	6	7	15	9	8	2	8	13	12	7	3	2	5	16	1	11	7	11	4	10	1	5	4	1	6
"NM_011907"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"NM_011908"	7	16	12	13	7	13	15	3	1	3	11	11	15	8	6	14	2	9	12	13	2	6	11	7	9
"NM_011921"	4	3	5	8	2	15	9	1	9	8	7	3	12	3	13	8	16	10	7	14	8	10	1	16	5
"NM_011946.1"	2	14	2	7	13	4	16	8	3	10	4	7	7	10	5	12	3	5	8	15	7	12	5	12	10
"NM_011949.10"	11	9	14	5	15	6	4	10	15	16	14	15	14	11	2	10	8	12	9	4	12	2	13	15	12
"NM_011949.3"	15	9	14	5	12	6	4	10	15	16	14	1	14	11	2	8	8	12	7	6	12	2	13	15	13
"NM_011949.9"	15	9	14	5	15	6	4	10	15	16	14	1	14	11	2	10	8	12	9	4	12	2	13	15	12
"NM_011951.4"	7	10	8	14	3	11	15	11	11	9	2	15	16	15	6	3	11	13	9	8	16	15	16	4	11
"NM_011952.3"	7	12	8	1	6	16	3	5	10	9	2	13	16	15	8	4	9	16	11	8	6	14	8	8	8
"NM_011952.9"	7	12	8	1	6	16	3	5	10	2	2	13	13	15	8	4	9	16	11	8	6	14	8	8	8
"NM_011958.1"	12	4	16	6	10	7	7	16	7	6	3	8	4	2	16	16	7	14	4	1	10	5	2	14	15
"NM_011966"	6	11	15	11	8	2	8	13	12	7	3	10	5	16	1	11	7	11	15	10	1	5	4	1	10
"NM_011966.1"	9	11	11	11	8	2	8	13	12	7	3	10	5	16	1	11	1	11	15	10	1	7	4	1	10
"NM_011973.1"	14	9	8	5	15	6	4	5	10	2	6	13	13	9	2	4	9	16	11	2	6	14	13	8	8
"NM_011975"	11	9	8	1	6	16	4	5	10	2	6	13	13	9	2	10	9	16	9	4	6	14	8	8	8
"NM_011978"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"NM_011979"	5	6	12	5	12	6	4	10	1	16	14	1	14	11	9	5	4	4	13	6	2	13	11	7	13
"NM_011983"	7	10	8	14	6	11	15	5	10	14	2	15	16	15	2	10	11	13	9	8	16	15	16	8	11
"NM_011984"	7	10	3	14	3	11	15	11	11	9	2	11	16	15	6	3	2	13	12	8	3	6	16	4	11
"NM_011987"	11	5	1	15	16	12	13	12	5	3	16	8	2	12	10	2	12	4	16	3	5	13	14	3	2
"NM_012001"	8	15	7	2	1	8	2	4	13	1	16	9	9	5	7	6	13	1	1	5	10	16	15	13	4
"NM_012003"	11	9	13	5	15	6	4	12	6	14	16	15	14	12	2	10	11	4	9	4	16	15	15	15	12
"NM_012006"	15	9	14	5	15	6	4	10	15	16	14	1	14	11	2	5	8	12	13	6	12	2	13	15	13
"NM_012014"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"NM_012015"	9	7	11	11	8	10	8	13	12	7	3	2	5	16	1	11	1	11	15	10	1	7	3	1	6
