"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"AK030562"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"AK030583"	2	7	6	5	3	7	6	5	1	7	7	6	3	7	1	8	5	3	3	5	7	3	8	2	1
"AK030587"	2	3	5	5	4	1	8	6	5	2	7	6	1	7	1	8	7	6	3	4	7	1	6	2	4
"AK030594"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	7	5	2	7	2	4	7	4	5
"AK030614"	2	7	8	5	4	1	6	6	2	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK030621"	5	4	2	6	5	4	4	3	5	3	8	5	1	1	7	3	2	1	1	8	3	7	2	8	2
"AK030723"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"AK030930"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	8	8
"AK031053"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK031113"	8	8	8	8	7	6	7	6	7	1	6	7	7	5	4	6	3	7	7	6	5	5	1	6	7
"AK031225"	2	8	8	5	4	1	7	6	2	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK031263"	1	1	3	6	5	4	2	3	5	6	5	5	1	1	3	3	7	8	1	2	3	6	4	8	8
"AK031365"	8	8	8	8	2	6	7	6	2	1	6	6	6	7	4	7	3	7	7	6	4	5	1	6	7
"AK031392"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"AK031485"	7	3	5	6	5	4	8	6	5	2	4	1	1	1	8	3	7	6	1	4	3	1	6	1	6
"AK031495"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"AK031507"	7	4	2	3	5	4	4	2	6	3	8	3	2	1	7	3	2	1	8	4	3	7	2	5	2
"AK031634.1"	8	8	8	8	2	6	7	6	7	1	6	7	6	7	4	7	3	7	7	6	4	5	1	6	7
"AK031639"	5	4	2	6	5	4	4	3	5	3	8	5	1	1	7	3	2	1	1	4	3	7	2	8	2
"AK031823"	2	6	7	5	4	1	5	1	7	7	7	6	7	7	1	8	6	4	7	3	7	3	8	2	4
"AK031876"	8	8	8	4	2	8	7	6	2	2	6	1	6	4	8	7	4	6	5	6	4	1	6	1	6
"AK031889"	2	8	8	8	7	6	7	1	7	1	7	7	7	7	4	6	3	7	7	6	5	2	1	6	7
"AK031914"	7	3	3	6	5	4	2	3	5	6	3	5	1	1	3	3	7	8	1	5	3	6	4	8	8
"AK031919"	6	3	6	6	5	4	1	3	5	8	4	5	1	1	2	3	7	3	1	5	3	8	5	8	1
"AK032087"	2	3	6	5	4	1	8	6	5	2	7	6	6	7	1	3	7	6	1	4	3	1	6	2	6
"AK032159"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"AK032273"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"AK032322"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"AK032444"	2	7	4	5	4	1	6	7	5	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK032448"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK032574"	7	3	5	6	5	4	4	3	5	2	4	5	1	1	7	3	7	1	1	4	3	7	2	8	6
"AK032685"	2	7	8	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK032707"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"AK032739"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	3	7	5	6	4	5	1	1	7
"AK032932"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK032990"	8	8	8	4	2	8	7	6	2	2	6	1	6	4	8	7	4	6	5	6	4	1	6	1	6
"AK032998"	8	8	5	4	2	8	7	6	2	2	4	1	6	4	8	7	4	6	5	4	4	1	6	1	6
"AK033078"	2	7	7	5	4	1	6	7	7	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK033152"	2	3	5	5	4	1	7	6	5	2	7	6	6	7	1	8	6	6	3	4	7	1	6	2	6
"AK033165"	2	8	8	4	2	8	7	6	2	2	7	6	6	7	4	7	4	6	5	6	7	5	6	2	7
"AK033256"	6	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK033274"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	5	7	4	6	6	5	1	1	7
"AK033340"	6	2	6	1	6	7	1	5	1	8	3	8	4	8	2	1	5	3	2	5	2	8	5	7	1
"AK033346"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK033348"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	1
"AK033357"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK033408"	7	3	3	6	5	4	2	3	5	6	4	5	1	1	3	3	7	8	1	4	3	6	4	8	8
"AK033436"	7	3	5	6	5	4	4	3	5	2	4	5	1	1	7	3	7	6	1	4	3	1	6	8	6
"AK033485"	8	8	8	8	2	6	7	6	7	1	6	7	7	4	4	7	3	7	7	6	4	5	1	6	7
"AK033629"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"AK033698"	2	7	7	5	4	1	6	7	7	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK033702"	2	7	8	5	4	1	7	6	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK033780"	6	2	6	1	3	7	4	5	1	8	3	8	4	8	7	1	5	3	4	5	6	8	2	7	1
"AK033800"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"AK033926"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK033933"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"AK033959"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK033971"	1	1	3	6	8	5	2	4	5	6	5	5	1	3	3	5	8	8	1	2	8	6	4	8	8
"AK034051"	1	1	3	6	5	4	2	3	5	6	5	5	1	1	3	3	7	8	1	2	3	6	4	8	8
"AK034064"	1	1	3	6	5	4	2	3	5	6	5	5	1	1	3	3	7	8	1	2	8	6	4	8	8
"AK034081"	6	2	6	1	3	7	6	5	1	8	3	8	4	8	2	1	5	3	3	5	7	8	5	7	1
"AK034162"	8	8	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	4	1	6	1	6
"AK034299"	2	4	2	5	1	8	4	2	6	3	7	6	2	7	7	8	2	1	8	6	7	3	2	2	6
"AK034313"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"AK034320"	6	2	6	1	3	7	6	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK034459"	6	2	6	1	3	7	1	5	5	8	3	8	1	1	2	1	5	3	1	5	3	8	5	7	1
"AK034546"	2	7	8	5	4	1	7	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK034574"	2	8	8	5	2	1	7	6	2	1	7	6	6	7	4	8	3	7	7	6	7	5	1	2	7
"AK034595"	8	8	8	4	2	8	7	6	2	2	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"AK034698"	2	2	6	1	3	7	7	5	1	7	7	6	3	7	1	1	5	3	4	5	7	3	8	7	1
"AK034708"	1	1	3	2	8	5	2	4	3	6	5	2	5	6	3	5	8	8	6	2	8	6	4	5	2
"AK034763"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK034785"	6	2	6	1	3	7	1	5	5	8	3	8	1	8	2	1	7	3	1	5	6	8	5	7	1
"AK034805"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK034807"	7	3	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	3	1	6	1	6
"AK034923"	2	8	8	5	2	1	7	6	2	1	7	6	3	7	1	8	6	7	3	6	7	5	1	2	7
"AK034984"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"AK034986"	6	7	4	1	4	7	6	7	4	7	3	8	3	8	1	1	6	4	3	1	7	3	8	7	1
"AK034997"	6	7	6	6	4	4	6	7	5	7	7	6	3	1	1	3	7	4	3	1	7	3	8	2	1
"AK035020"	6	7	6	5	4	1	6	7	1	7	7	6	3	8	1	8	6	4	3	1	7	3	8	2	4
"AK035116"	1	1	3	6	5	5	2	4	5	6	5	5	1	3	3	5	7	8	1	2	8	6	4	8	8
"AK035117"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"AK035173"	7	3	5	4	2	4	8	6	2	2	4	1	6	4	8	3	4	6	1	4	4	1	6	1	6
"AK035249"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	7	6
"AK035327"	7	3	6	6	5	4	4	3	5	8	4	5	1	1	2	3	7	3	1	4	3	8	5	8	1
"AK035370"	2	6	7	5	4	1	5	1	7	7	7	6	7	7	1	8	6	2	3	3	7	3	3	2	4
"AK035394"	8	8	8	5	2	1	7	6	2	1	6	6	6	7	4	7	3	7	7	6	7	5	1	2	7
"AK035459"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"AK035704"	2	2	6	5	3	1	6	5	1	8	7	6	4	7	1	8	5	3	4	5	7	8	5	2	1
"AK035727"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK035730"	4	5	1	7	6	3	3	8	5	4	1	4	1	2	5	2	7	5	2	7	2	4	7	4	5
"AK035753"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"AK035837"	6	2	6	1	3	7	6	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK035845"	3	6	7	8	7	1	5	1	7	5	2	7	7	7	4	6	3	7	7	3	5	2	1	6	7
"AK035943"	6	7	4	5	4	4	6	7	4	7	7	6	3	8	1	8	6	4	3	1	7	3	8	2	4
"AK035950"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK036024"	6	2	6	6	5	7	1	5	5	8	3	5	1	8	2	1	7	3	1	5	6	8	5	7	1
"AK036030"	8	8	8	5	3	7	7	6	1	1	6	8	6	7	4	8	5	7	4	6	6	5	8	7	7
"AK036096"	6	7	6	5	4	7	6	7	5	7	7	6	3	8	1	1	6	4	3	1	7	3	8	7	1
"AK036225"	7	3	5	6	5	4	4	3	5	3	4	5	1	1	7	3	2	1	1	4	3	7	2	8	2
"AK036246"	6	2	6	1	3	7	1	5	1	8	3	8	4	1	2	1	5	3	4	5	3	8	5	7	1
"AK036400"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"AK036708"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"AK036733"	1	1	3	6	8	5	2	4	3	6	5	5	1	3	3	5	8	8	1	2	8	6	4	8	8
"AK036981"	5	7	6	1	1	7	4	7	6	7	8	8	3	8	7	1	2	4	3	1	6	3	8	7	2
"AK037068"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK037075"	6	7	6	1	3	7	6	5	5	8	3	8	3	8	2	1	5	3	1	5	6	3	5	7	1
"AK037363"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK037375"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK037426"	2	7	6	5	4	1	6	6	5	2	7	6	3	7	1	8	6	6	3	5	7	3	6	2	4
"AK037440"	4	5	1	6	5	4	3	3	5	4	4	5	1	1	5	3	7	5	1	4	3	4	7	8	5
"AK037465"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"AK037553"	6	2	6	1	3	7	4	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK037554"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	4	6	3	2	7	3	5	2	3	6	3
"AK037559"	2	8	8	4	2	8	7	6	2	2	6	1	6	7	8	7	4	6	5	6	4	1	6	1	6
"AK037633"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"AK037794"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK037905"	6	2	6	6	5	4	1	5	5	8	3	5	1	8	2	1	7	3	1	5	3	8	5	7	1
"AK037956"	7	7	6	6	3	7	7	3	5	7	3	8	3	8	1	3	5	4	4	1	6	3	8	7	6
"AK037994"	6	2	6	6	5	7	2	5	5	8	3	5	1	1	2	3	7	3	1	5	6	8	5	8	1
"AK037999"	6	2	6	1	3	7	1	5	5	8	3	8	1	8	2	1	7	3	1	5	3	8	5	7	1
"AK038054"	6	2	6	1	5	7	1	5	5	8	3	8	1	8	2	1	7	3	1	5	7	8	5	7	1
"AK038137"	7	3	5	6	5	4	4	3	5	2	4	5	1	1	7	3	7	6	1	4	3	1	6	8	6
"AK038147"	6	2	6	1	4	7	1	5	1	8	7	6	3	7	2	1	6	3	3	5	7	8	5	2	1
"AK038183"	8	8	8	4	2	8	7	6	2	2	6	1	6	4	8	7	4	7	4	6	4	5	6	1	6
"AK038232"	6	2	6	6	5	7	2	5	5	8	3	5	1	8	2	1	7	3	1	5	6	8	5	7	8
"AK038241"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"AK038247"	4	5	1	6	5	4	2	3	5	4	4	5	1	1	5	3	7	5	1	7	3	4	7	8	5
"AK038250"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK038251"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK038285"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK038363"	6	2	6	6	3	7	4	3	5	8	3	8	1	8	7	3	5	3	1	5	6	8	2	7	1
"AK038463"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK038517"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"AK038647"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK038653"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"AK038710"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	2	5	2	8	5	7	1
"AK038743"	6	2	6	1	3	7	6	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK038762"	6	2	6	1	3	7	1	5	5	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK038819"	7	4	2	6	5	4	4	3	6	3	8	5	1	1	7	3	2	1	1	8	3	7	2	8	2
"AK038885"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK038901"	2	6	7	5	7	1	5	1	7	5	7	6	7	7	1	8	3	2	7	3	7	2	3	2	4
"AK039098"	2	6	7	5	4	1	5	1	7	5	7	6	7	7	1	8	3	2	7	3	7	2	3	2	4
"AK039177"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK039242"	2	8	8	5	2	1	7	6	2	1	7	6	6	7	1	8	6	7	3	6	7	3	1	2	7
"AK039291"	8	8	8	8	2	6	7	6	2	1	6	1	6	4	4	7	3	7	5	6	4	5	1	6	7
"AK039475"	2	7	8	5	4	1	7	6	2	7	7	6	3	7	1	8	6	4	3	6	7	3	8	2	4
"AK039594"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"AK039674"	2	3	5	5	5	4	8	3	5	2	7	6	1	1	1	8	7	6	1	4	7	1	6	2	1
"AK039886"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"AK039890"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK039908"	6	2	6	1	3	7	1	5	5	8	4	8	1	1	2	1	7	3	1	5	3	8	5	7	1
"AK040026"	6	2	6	1	3	7	6	5	1	8	3	8	4	8	1	1	5	3	4	5	6	8	8	7	1
"AK040094"	1	1	3	6	5	5	2	4	5	6	5	5	1	3	3	5	7	8	1	2	8	6	4	8	8
"AK040124"	6	2	6	6	5	4	4	3	5	8	3	5	1	1	2	3	7	3	1	5	3	8	5	8	1
"AK040147"	8	8	8	8	7	6	7	6	7	1	6	7	7	7	4	6	3	7	7	6	5	5	1	6	7
"AK040157"	6	2	6	1	3	7	7	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK040209"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK040215"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK040228"	7	7	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	4	1	1	3	3	8	8	6
"AK040384"	1	1	1	6	5	4	2	3	5	6	5	5	1	1	3	3	7	5	1	7	3	6	4	8	8
"AK040433"	5	4	2	3	1	2	4	2	6	3	8	8	2	8	7	4	2	1	8	8	6	7	2	7	2
"AK040447"	2	7	8	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK040480"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"AK040485"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK040606"	3	6	8	8	7	6	5	1	7	1	2	7	7	5	4	6	3	7	7	3	5	2	1	6	7
"AK040662"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"AK040668"	7	3	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	4	1	6	1	6
"AK040677"	5	5	2	7	1	2	3	8	8	4	8	4	8	6	7	4	1	1	2	8	1	7	7	4	2
"AK040680"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK040832"	2	3	5	6	5	4	8	3	5	2	4	6	1	1	8	3	7	6	1	4	3	1	6	2	6
"AK040876"	5	4	1	6	5	4	4	3	5	4	8	5	1	1	7	3	7	1	1	8	3	7	2	8	2
"AK040942"	1	1	3	6	5	5	2	4	5	6	5	5	1	3	3	5	7	8	1	2	8	6	4	8	8
"AK040970"	6	2	6	1	3	7	4	5	1	8	3	8	4	8	7	1	5	3	4	5	6	8	5	7	1
"AK041002"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"AK041025"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK041055"	2	8	8	4	2	8	7	6	2	1	6	6	6	7	4	7	4	7	5	6	7	5	1	1	7
"AK041224"	5	4	2	6	5	4	4	2	6	3	4	5	2	1	7	3	2	1	1	4	3	7	2	8	2
"AK041322"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	8	8
"AK041425"	6	2	6	6	3	7	4	5	5	8	3	8	1	8	2	1	5	3	1	5	6	8	5	7	1
"AK041481"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"AK041701"	2	7	4	5	4	1	6	7	5	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK041721"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK041736"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"AK041801"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"AK041802"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"AK041830"	8	8	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	6	3	1	6	1	6
"AK041831"	7	3	3	6	5	4	2	3	5	6	4	5	1	1	3	3	7	8	1	4	3	6	4	8	8
"AK041872"	2	8	8	8	7	1	7	6	7	1	7	6	7	7	4	6	3	7	7	6	5	5	1	2	7
"AK041888"	8	8	8	4	2	8	7	6	2	1	3	1	6	4	8	7	4	7	4	6	6	5	6	1	7
"AK042012"	8	8	8	4	2	8	7	6	2	2	6	1	6	4	8	7	4	6	5	6	4	1	6	1	6
"AK042094"	8	7	8	5	4	1	7	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	1	7
"AK042129"	6	2	6	1	3	7	6	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	8	7	1
"AK042132"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK042162"	2	2	6	1	4	7	1	5	5	2	7	6	1	7	2	1	5	3	3	5	7	8	6	2	1
"AK042218"	4	2	1	7	6	3	1	8	1	4	1	4	8	2	5	1	1	3	2	5	2	4	7	4	1
"AK042230"	7	3	5	6	5	4	8	3	5	2	4	1	1	1	8	3	7	6	1	4	3	1	6	1	6
"AK042273"	2	8	8	5	4	1	7	6	1	7	7	6	3	7	1	8	6	4	3	6	7	3	8	2	4
"AK042308"	1	1	3	6	5	4	2	4	5	6	5	5	1	3	3	3	7	8	1	2	8	6	4	8	8
"AK042317"	8	8	8	4	2	8	7	6	2	1	6	1	6	7	4	7	4	7	5	6	4	5	1	1	7
"AK042318"	5	4	2	3	1	2	4	2	6	3	8	8	2	8	7	4	2	1	8	8	1	7	2	5	2
"AK042419"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK042485"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"AK042489"	7	3	3	6	5	4	2	3	5	6	4	5	1	1	3	3	7	8	1	4	3	6	4	8	8
"AK042501"	7	7	8	5	3	4	6	7	4	7	7	6	3	8	1	8	6	4	3	1	7	3	8	1	7
"AK042563"	8	8	8	4	2	1	7	6	2	1	6	6	6	7	4	8	4	7	5	6	4	5	1	2	7
"AK042631"	6	2	6	1	3	7	6	5	1	7	3	8	4	8	1	1	5	3	4	5	6	3	8	7	1
"AK042673"	7	3	5	6	5	4	4	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"AK042740"	4	5	1	7	6	3	3	8	5	4	1	4	8	2	5	2	7	5	2	7	2	4	7	4	5
"AK042793"	8	8	8	4	2	1	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"AK042801"	6	2	6	1	3	7	7	5	1	8	3	8	4	8	2	1	5	3	4	5	6	3	8	7	1
"AK042830"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK042905"	1	1	3	6	5	4	2	3	5	6	5	5	1	1	3	3	7	8	1	2	8	6	4	8	8
"AK042951"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"AK042973"	7	3	5	6	5	4	2	3	5	6	4	5	1	1	3	3	7	8	1	4	3	6	4	8	8
"AK042993"	7	3	5	4	2	8	8	3	2	2	4	1	6	4	8	7	4	6	5	4	4	1	6	1	6
"AK043001"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK043005"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK043066"	6	7	4	5	4	7	6	7	4	7	7	8	3	8	1	8	6	4	3	1	7	3	8	7	4
"AK043086"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	4	6	3	2	7	3	5	2	3	6	7
"AK043317"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"AK043323"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK043334"	6	2	6	1	3	7	2	5	5	8	3	8	1	8	2	1	7	3	1	5	6	8	5	7	1
"AK043633"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"AK043703"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"AK043724"	6	2	6	6	5	7	1	5	5	8	3	5	1	8	2	1	7	3	1	5	6	8	5	7	1
"AK043736"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK043793"	1	1	3	6	5	4	2	3	5	6	5	5	1	1	3	3	7	8	1	2	3	6	4	8	8
"AK043899"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"AK043950"	6	7	6	1	3	7	6	7	4	7	3	8	3	8	2	1	5	4	4	1	6	3	8	7	1
"AK044003"	7	3	5	6	5	4	4	3	5	2	4	5	1	1	7	3	7	1	1	4	3	7	2	8	2
"AK044044"	6	2	6	1	3	7	6	5	1	8	3	8	4	8	2	1	5	3	4	5	6	3	5	7	1
"AK044108"	7	4	2	3	1	2	4	2	6	3	4	3	2	1	7	3	2	1	8	8	3	7	2	5	2
"AK044191"	6	8	6	1	3	7	7	5	1	8	3	8	4	8	2	1	5	3	4	6	6	8	1	7	1
"AK044198"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK044293"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK044539"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"AK044606"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	3	1	4	3	1	6	8	6
"AK044643"	6	2	6	1	3	7	6	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	8	7	1
"AK044681"	4	5	1	6	5	4	3	8	5	4	1	5	1	1	5	3	7	5	1	7	2	4	7	4	5
"AK044704"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"AK044724"	5	4	2	5	1	2	4	2	6	3	8	3	2	7	7	4	2	1	8	8	1	7	2	5	2
"AK044887"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
