"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"NM_018855"	16	14	9	7	14	7	2	7	7	13	7	7	11	5	20	14	17	6	17	4	17	13	7	7	8
"NM_018860"	16	14	9	7	16	7	3	7	7	18	19	12	11	5	20	14	14	20	15	4	17	13	7	7	8
"NM_018861"	5	9	16	11	5	19	8	12	2	3	8	14	20	16	18	13	6	7	16	1	14	2	3	13	10
"NM_018861.1"	5	11	8	11	18	19	20	12	20	10	2	15	14	6	4	13	15	18	11	3	19	16	18	13	1
"NM_018868"	14	3	7	10	8	14	7	11	8	20	16	1	7	1	14	10	9	19	3	9	7	19	17	6	20
"NM_018872"	18	19	17	15	15	3	3	6	4	11	6	8	3	9	15	4	1	10	6	5	20	3	12	16	12
"NM_019388"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	16	7	9	1	17	19	18	3
"NM_019403.1"	6	14	13	12	5	20	2	19	15	13	4	10	13	8	7	17	4	14	17	18	9	4	15	15	7
"NM_019405.1"	1	9	16	11	19	16	8	3	1	3	15	14	12	15	18	6	6	9	16	1	10	5	6	20	17
"NM_019411.1"	16	19	17	15	14	7	3	7	4	2	11	12	11	5	11	12	17	20	15	4	17	13	7	14	18
"NM_019419"	5	11	8	11	12	19	5	3	18	3	2	4	12	3	18	9	6	9	12	1	5	5	13	13	15
"NM_019427"	2	1	4	20	18	1	20	12	20	10	8	15	14	6	4	13	15	18	11	3	19	16	18	2	1
"NM_019438.1"	10	12	20	14	6	12	11	8	14	9	20	5	8	20	17	3	3	11	13	15	8	11	8	19	6
"NM_019442.1"	18	15	17	5	8	3	14	6	3	6	18	2	6	9	5	4	16	4	7	9	1	3	19	16	12
"NM_019465"	17	10	3	16	9	12	15	17	9	7	9	5	4	17	8	11	12	11	13	15	8	6	4	10	6
"NM_019468"	18	3	17	19	15	3	10	11	8	11	16	1	7	1	14	4	9	4	3	5	7	19	17	16	12
"NM_019478"	15	14	9	7	14	10	6	7	7	13	11	12	11	5	20	14	14	20	15	4	17	13	2	15	5
"NM_019486"	8	17	6	3	7	9	16	16	11	8	10	18	2	7	13	20	20	12	3	6	3	11	10	17	13
"NM_019501"	17	10	3	16	9	12	15	17	9	7	9	5	4	17	8	11	12	4	13	15	8	6	4	10	6
"NM_019507"	17	12	7	14	6	12	15	8	14	9	20	5	4	20	17	3	3	11	3	15	8	19	17	19	20
"NM_019508"	20	16	14	2	13	15	9	7	6	15	10	20	11	14	20	14	10	13	1	14	17	7	5	11	14
"NM_019511"	17	10	3	16	9	3	10	17	9	7	9	5	4	17	8	4	12	4	13	5	4	3	4	10	12
"NM_019551"	16	2	9	7	14	10	3	7	4	18	11	6	11	10	11	12	17	6	15	4	11	13	7	7	8
"NM_019553"	14	3	7	10	20	14	7	11	8	20	16	1	7	1	14	18	9	19	3	6	7	19	17	6	20
"NM_019553.2"	17	10	3	16	9	12	15	17	8	7	9	1	4	17	8	11	12	4	3	15	8	6	4	10	6
"NM_019563.1"	13	15	17	19	15	3	14	6	3	6	18	8	3	9	5	10	16	10	7	20	1	15	19	12	12
"NM_019570.1"	8	17	6	3	7	9	16	16	11	8	1	18	2	7	13	20	20	12	18	7	6	20	10	17	13
"NM_019571"	15	14	9	7	1	6	6	7	5	13	11	12	11	5	7	14	14	20	15	4	17	13	2	15	18
"NM_019578"	6	13	4	18	5	20	12	19	2	1	13	10	5	16	3	5	6	7	16	18	14	2	3	20	10
"NM_019583"	16	19	17	15	14	18	3	7	4	11	10	18	8	4	15	18	1	10	15	6	3	13	12	16	8
"NM_019626"	12	16	1	2	13	17	3	20	6	15	14	16	16	14	1	15	10	13	5	11	3	7	5	4	14
"NM_019631"	17	10	3	16	9	12	15	17	9	7	9	5	4	17	8	11	12	11	13	15	8	6	4	10	6
"NM_019632"	4	14	16	9	4	5	2	18	15	19	4	14	13	15	7	6	14	2	17	1	10	8	15	15	7
"NM_019636"	17	10	3	16	9	12	10	17	9	7	9	5	4	17	8	4	12	4	13	15	8	3	4	10	12
"NM_019643.1"	4	6	18	8	5	6	19	4	5	2	5	12	11	10	19	12	14	2	15	4	10	8	7	14	18
"NM_019645"	10	12	20	14	6	18	11	8	14	9	20	5	8	20	17	3	3	17	8	5	4	11	8	19	6
"NM_019648.2"	18	19	17	15	15	3	10	6	4	11	6	18	3	9	15	4	1	10	6	5	20	3	12	16	12
"NM_019648.3"	18	4	20	15	3	3	11	2	8	11	16	3	7	1	14	18	9	17	3	5	3	3	17	16	12
"NM_019656"	1	14	13	12	16	16	2	18	7	13	4	19	1	8	20	14	14	14	5	19	17	4	15	15	17
"NM_019657"	14	19	7	10	15	14	11	11	8	11	16	1	7	1	14	4	9	19	3	6	3	19	17	16	12
"NM_019661.1"	17	10	3	16	9	12	15	17	9	7	9	5	4	17	8	11	12	4	13	15	8	6	4	10	6
"NM_019662"	15	2	9	7	14	10	6	7	17	18	11	11	10	10	11	12	5	6	15	4	11	13	2	5	18
"NM_019664"	11	6	18	11	16	19	5	4	5	2	5	12	12	3	2	16	14	9	2	12	5	10	7	14	4
"NM_019665.1"	18	19	17	15	15	3	3	6	4	2	6	18	3	2	15	8	1	10	6	20	20	3	12	16	18
"NM_019676"	18	19	17	15	15	3	18	6	19	11	6	18	3	2	15	8	1	10	6	20	20	3	12	16	12
"NM_019680"	19	7	5	4	2	4	1	14	10	4	17	17	19	18	16	9	8	5	14	8	18	12	9	1	15
"NM_019689.2"	15	14	9	12	1	10	2	9	17	13	4	11	13	10	7	17	5	20	17	2	11	4	15	15	5
"NM_019691"	11	5	12	9	4	5	17	3	1	2	15	12	12	15	20	6	14	2	2	1	17	8	7	14	19
"NM_019693"	15	14	9	7	1	6	6	7	5	13	11	11	11	10	7	17	5	20	15	4	11	13	7	14	5
"NM_019700.1"	18	4	17	15	3	3	10	2	4	11	20	3	8	4	17	4	1	17	8	5	4	3	8	16	12
"NM_019704"	15	6	18	8	16	6	19	7	5	13	11	12	11	5	20	12	14	20	15	4	17	13	7	14	18
"NM_019708.1"	19	7	5	11	2	4	5	3	1	4	17	4	19	18	18	6	6	9	14	1	18	5	13	1	15
"NM_019710.1"	4	14	16	12	1	16	2	18	15	19	4	14	13	8	7	17	5	2	17	2	10	4	15	15	7
"NM_019712.1"	12	7	5	4	2	4	13	14	10	17	14	17	1	18	16	20	8	5	5	11	13	12	9	4	15
"NM_019717.1"	11	19	12	15	4	2	3	13	13	2	6	6	12	2	12	19	11	10	6	4	20	13	7	14	18
"NM_019718"	1	13	13	12	19	16	8	19	2	1	13	10	1	16	3	5	4	14	16	18	10	5	6	20	17
"NM_019725"	2	1	4	20	18	1	20	12	20	10	8	15	14	6	4	13	15	18	11	3	19	16	18	2	1
"NM_019727"	11	8	12	9	4	5	4	3	1	2	15	9	18	15	20	6	14	2	4	1	17	8	20	5	19
"NM_019740"	18	19	17	15	15	3	3	6	4	11	6	1	7	9	15	4	9	10	3	6	3	3	17	16	12
"NM_019756"	19	7	5	4	2	4	1	14	1	3	17	17	1	18	18	9	8	5	14	1	18	5	9	1	15
"NM_019757.1"	15	2	9	7	1	10	6	9	17	13	11	11	10	10	7	17	5	20	15	2	11	1	2	15	5
"NM_019758.1"	18	19	17	15	15	3	3	6	4	11	10	3	7	9	15	19	1	10	6	6	3	13	12	16	12
"NM_019769.2"	11	19	19	1	15	2	3	13	19	2	5	12	11	2	15	12	14	10	2	4	20	13	7	14	18
"NM_019770"	18	19	17	15	14	15	3	7	4	2	6	3	11	9	15	12	1	10	6	4	3	13	12	16	18
"NM_019770.1"	16	19	17	15	14	15	3	7	4	2	11	3	11	4	11	12	17	20	15	4	11	13	7	14	18
"NM_019771"	5	11	8	11	12	19	5	12	18	3	2	4	20	3	18	13	18	9	12	1	5	16	13	13	4
"NM_019773"	5	11	8	11	12	19	5	4	18	3	2	4	20	3	2	16	18	9	12	19	5	10	13	13	4
"NM_019774.1"	11	19	19	15	15	2	18	13	19	2	6	6	17	2	15	8	1	10	6	20	20	13	12	16	18
"NM_019800"	1	13	13	18	19	20	12	19	2	1	13	10	5	16	18	5	6	7	16	18	14	2	3	20	17
"NM_019806"	4	2	9	9	11	10	6	9	17	19	19	9	10	10	19	6	5	6	20	2	10	1	20	5	19
"NM_019811.1"	2	13	4	18	5	20	12	12	2	1	13	10	5	16	3	5	15	7	16	18	14	2	3	20	10
"NM_019812"	15	14	9	12	1	6	2	9	15	13	4	11	13	8	7	17	5	14	17	2	9	4	15	15	5
"NM_019827"	16	4	20	15	3	7	11	2	4	11	20	3	8	4	17	18	17	17	8	5	4	11	8	7	8
"NM_019831"	15	2	9	8	1	6	6	7	5	13	11	11	11	10	7	12	5	20	15	4	11	13	7	14	5
"NM_019861"	2	13	4	18	18	20	12	19	2	1	13	10	5	16	3	5	15	7	16	18	14	2	3	20	10
"NM_019866"	5	9	16	11	5	5	5	3	20	3	15	14	12	15	18	13	6	2	11	1	19	8	13	13	10
"NM_019868"	4	2	12	9	4	5	3	3	1	19	15	6	18	2	19	6	11	2	20	1	10	8	20	5	19
"NM_019874.2"	15	2	18	8	14	6	19	7	5	2	11	12	11	10	11	12	5	20	15	4	11	13	7	14	18
"NM_019880.1"	1	13	13	12	19	16	12	19	15	1	13	10	1	8	3	5	4	14	16	18	9	2	6	20	17
"NM_019883.1"	20	16	14	2	13	15	9	20	6	15	10	20	16	14	20	14	10	13	1	14	16	7	5	11	14
"NM_019912.1"	20	16	14	2	13	15	9	20	6	15	10	20	16	14	1	19	10	13	1	14	16	7	5	11	14
"NM_019918"	18	19	17	15	15	3	3	6	4	11	10	3	8	9	15	19	1	10	6	6	3	3	12	16	12
"NM_019923"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
"NM_019934"	11	19	18	15	14	7	3	7	4	2	5	12	11	5	20	12	14	10	2	4	17	13	7	14	18
"NM_019934.1"	11	19	18	15	16	7	3	7	5	2	5	12	11	5	20	12	14	10	2	4	17	10	7	14	18
"NM_019936.1"	19	7	5	4	2	4	1	14	10	4	17	17	19	18	16	9	8	5	14	8	18	12	9	1	15
"NM_019938"	20	16	14	2	13	17	9	20	6	15	10	20	16	14	1	19	10	13	1	14	16	7	5	11	14
"NM_019939"	10	3	7	10	17	14	11	11	8	9	16	13	7	20	14	1	13	19	3	17	7	19	17	6	20
"NM_019972.3"	1	9	16	18	19	16	8	19	2	3	13	14	5	16	18	5	6	7	16	1	14	2	6	20	17
"NM_019978.3"	12	17	1	3	7	9	16	16	11	17	1	16	2	7	13	20	8	12	18	7	6	20	10	4	13
"NM_020006"	18	19	17	15	15	3	3	6	4	11	6	18	7	9	15	19	1	10	6	6	3	3	12	16	12
"NM_020006.1"	18	19	17	15	15	3	3	6	4	11	6	8	3	9	15	4	1	10	6	5	3	3	12	16	12
"NM_020010"	5	11	8	11	12	19	5	3	18	3	2	4	12	3	18	16	18	9	12	1	5	12	13	13	4
"NM_020014"	15	14	9	7	1	10	2	18	17	13	4	11	10	5	7	14	5	6	17	2	17	1	2	15	8
"NM_020022"	16	4	20	14	3	7	11	2	14	18	20	3	8	4	17	18	17	17	8	6	3	11	8	7	8
"NM_020033"	13	19	17	10	15	14	3	6	3	20	10	2	7	1	15	19	9	19	9	6	3	19	12	16	20
"NM_020036"	14	3	7	10	10	14	7	11	8	20	16	18	7	1	14	8	9	19	9	17	7	19	17	6	20
"NM_020042.1"	18	19	17	15	15	3	3	6	4	2	6	8	7	9	15	8	1	10	6	20	3	15	12	16	12
"NM_020044.1"	17	10	3	16	9	12	15	17	9	7	9	5	4	17	8	11	12	11	13	15	8	6	4	10	3
"NM_020049"	14	20	19	1	10	2	18	13	19	20	3	8	7	2	10	8	11	19	9	20	20	15	16	12	9
"NM_020049.1"	11	19	17	15	15	3	3	6	4	2	6	8	3	2	15	8	1	10	6	20	20	15	12	16	18
"NM_020252.2"	5	9	16	18	5	20	12	12	2	5	8	14	5	16	18	13	6	7	11	18	14	2	3	2	10
"NM_020263.3"	12	7	5	4	2	4	13	14	10	17	14	17	1	18	16	15	8	5	5	11	13	12	9	1	15
"NM_020268"	13	15	7	10	8	14	10	11	8	7	16	1	7	1	14	11	9	4	3	9	7	19	17	6	20
"NM_020275.2"	17	10	3	16	3	12	15	17	9	7	9	5	4	17	8	11	12	11	13	15	4	6	4	10	6
"NM_020278"	4	9	16	8	5	5	19	3	5	5	19	9	12	10	18	14	6	2	17	1	10	8	15	14	7
"NM_020290"	3	18	15	13	11	8	7	10	13	16	3	13	15	19	12	20	19	15	10	10	2	18	1	9	11
"NM_020486"	6	13	13	18	5	16	12	19	2	5	13	10	5	16	3	5	4	14	16	12	9	2	3	20	10
"NM_020490"	16	16	6	3	7	7	11	16	4	8	10	3	8	4	13	18	17	13	8	6	3	11	10	17	8
"NM_020506"	17	10	3	16	3	12	10	17	9	7	9	5	4	17	8	4	12	4	13	5	4	3	4	10	6
"NM_020509.1"	14	20	6	10	10	14	7	13	19	20	10	13	7	1	10	19	9	19	9	17	7	19	16	6	20
"NM_020517.1"	15	14	9	12	1	10	2	9	15	13	4	11	13	10	7	17	5	6	17	2	11	4	15	15	5
"NM_020520"	18	10	17	15	15	3	10	6	4	11	9	3	3	9	15	4	1	4	6	5	4	3	12	16	12
"NM_020557"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	16	7	9	1	17	19	18	3
"NM_020558.1"	18	3	19	19	15	3	18	6	19	11	6	1	3	9	15	8	1	10	6	20	20	15	16	16	9
"NM_020566"	15	14	9	12	1	10	2	9	15	13	4	11	13	8	7	17	5	6	17	2	9	4	15	15	5
"NM_020570.1"	16	19	9	7	14	7	3	7	4	18	11	3	11	5	20	14	17	20	15	4	17	13	7	7	8
"NM_020574"	6	6	18	8	5	6	2	18	7	13	19	9	13	8	20	14	14	14	17	19	17	4	15	14	7
"NM_020584"	4	14	16	12	1	10	2	9	15	19	4	14	13	10	7	17	5	2	17	2	10	4	15	15	7
"NM_020590.1"	1	9	16	11	5	16	8	18	1	3	13	14	1	15	18	5	6	2	16	1	10	5	6	20	17
"NM_020611.1"	8	17	6	3	7	9	16	16	11	8	1	16	2	7	13	20	20	12	18	7	6	20	10	17	13
"NM_020614"	18	4	17	19	3	3	10	6	4	11	6	3	3	9	15	4	1	4	6	5	4	3	12	16	12
"NM_020616.1"	1	9	16	18	19	5	8	18	1	3	19	9	1	15	18	5	6	14	16	1	10	5	6	20	17
"NM_021028"	15	14	9	8	1	6	2	7	5	13	4	12	13	5	7	17	5	20	17	4	11	4	15	15	5
"NM_021050.5"	5	11	8	11	12	19	5	12	18	3	2	4	20	3	18	16	18	9	12	1	5	16	13	13	4
"NM_021274"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	16	9	9	1	17	19	18	20
"NM_021284.12"	14	3	7	10	17	14	7	11	19	20	3	13	17	1	14	8	13	19	9	17	7	19	17	6	20
"NM_021284.9"	14	3	7	10	17	14	7	11	12	20	3	13	17	1	12	8	13	19	9	17	7	19	1	6	20
"NM_021297.2"	14	3	7	10	10	14	7	11	19	20	16	1	7	1	14	8	9	19	9	20	7	19	17	6	20
"NM_021301"	5	11	8	20	12	19	20	12	18	10	2	15	20	6	4	13	18	18	12	3	19	16	18	13	1
"NM_021308"	17	10	3	16	9	12	15	17	9	7	9	5	4	17	8	11	12	4	3	15	8	3	4	10	12
"NM_021309"	8	4	6	3	7	7	11	16	4	8	10	3	8	4	17	18	20	17	8	6	3	11	8	17	8
"NM_021315"	17	10	3	19	9	3	10	17	8	7	9	1	4	17	8	4	12	4	3	5	8	3	17	16	12
"NM_021319"	10	4	20	14	6	12	11	8	14	9	20	3	8	20	17	18	3	17	3	6	8	11	8	19	6
"NM_021326"	11	9	12	9	4	5	8	18	1	19	5	14	18	15	18	6	11	2	2	1	10	5	6	5	19
"NM_021346"	2	1	4	20	18	1	20	12	20	10	8	15	14	6	4	13	15	18	11	3	19	16	18	2	1
"NM_021350"	4	2	12	9	4	10	4	18	1	19	15	6	10	15	19	6	2	2	20	13	10	1	20	5	19
"NM_021356"	4	9	16	9	5	6	8	18	15	19	4	14	13	10	7	17	6	2	17	12	10	8	15	15	7
"NM_021359"	14	3	7	10	10	14	7	11	19	20	16	13	7	1	14	8	13	19	9	17	7	19	17	6	20
"NM_021360"	2	1	4	18	18	20	12	12	2	1	8	10	5	16	4	5	15	7	16	3	14	2	3	2	10
"NM_021363"	3	18	15	13	11	18	3	10	13	16	3	18	15	19	12	7	9	8	10	10	2	18	1	9	11
"NM_021384"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	16	7	9	1	17	19	18	3
"NM_021384.1"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	16	7	9	1	17	19	18	3
"NM_021402.1"	15	16	1	2	13	17	2	20	6	15	14	11	16	14	1	15	10	13	5	11	9	7	15	15	14
"NM_021405"	3	18	15	13	11	18	7	10	13	16	3	13	15	19	12	7	19	19	10	10	2	18	1	9	11
"NM_021406"	17	10	3	16	9	12	10	17	9	7	9	5	4	17	8	11	12	4	13	15	8	6	4	10	3
"NM_021415.1"	8	16	14	3	7	9	11	16	6	8	10	18	16	14	1	19	10	13	1	6	16	7	5	17	14
"NM_021419.1"	11	6	18	8	16	16	19	7	7	2	5	12	11	5	20	14	14	20	2	19	17	10	7	14	18
"NM_021431.1"	2	1	4	18	18	20	12	12	2	1	8	10	5	16	3	5	15	7	16	3	14	2	3	2	10
"NM_021433.1"	15	14	9	9	1	10	2	9	15	13	4	11	13	10	7	17	5	2	17	2	9	4	15	15	5
"NM_021435"	17	10	3	16	9	12	10	17	9	7	9	5	4	17	8	4	12	4	13	5	4	3	4	10	6
"NM_021435.2"	16	2	9	7	14	7	3	7	4	18	11	3	11	5	11	12	17	20	15	4	11	13	2	7	8
"NM_021439.1"	8	4	6	3	7	7	11	16	11	8	10	3	8	4	13	18	20	12	8	6	3	11	8	17	13
"NM_021448"	6	14	13	12	1	6	2	18	15	13	19	19	13	8	7	14	5	14	17	2	9	4	15	15	7
"NM_021459.6"	4	2	9	9	1	10	6	9	17	19	4	11	10	10	19	17	5	6	20	2	11	1	20	5	19
"NM_021466.5"	1	9	16	11	5	16	8	19	2	3	13	14	1	16	18	5	6	2	16	1	10	8	6	20	17
"NM_021488"	1	16	1	2	13	17	13	14	6	15	14	17	1	14	16	15	10	13	5	11	13	5	9	11	17
"NM_021488.1"	1	9	16	18	19	16	8	18	2	1	13	14	1	16	18	5	6	14	16	1	10	5	6	20	17
"NM_021492"	4	16	15	9	11	17	9	20	6	15	10	9	16	14	1	19	10	13	5	11	16	7	20	11	14
"NM_021494"	6	14	13	12	1	6	2	9	15	13	4	11	13	8	7	17	5	2	17	2	9	4	15	15	7
"NM_021496.1"	2	1	4	20	18	1	20	12	20	3	8	15	14	6	4	13	15	18	11	3	19	16	18	2	1
"NM_021504"	19	7	5	4	2	4	1	14	10	3	17	17	19	18	16	9	8	5	14	1	18	12	9	1	15
"NM_021506"	6	13	16	18	5	20	12	19	2	5	13	10	5	16	3	5	6	7	16	18	14	2	3	20	10
"NM_021508"	16	4	20	15	3	7	11	2	4	11	10	3	8	4	17	18	17	17	8	6	3	11	8	7	8
"NM_021516"	14	20	12	10	10	2	18	13	19	20	10	18	18	2	10	19	11	19	9	17	3	15	16	12	20
"NM_021517"	18	4	17	15	3	3	10	2	4	11	6	3	8	4	15	18	1	17	3	5	3	3	12	16	12
"NM_021518.1"	10	4	20	14	3	18	11	2	8	9	20	3	15	20	17	18	9	17	10	6	2	11	8	19	8
"NM_021523.3"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
"NM_021527.1"	1	9	8	11	4	16	5	3	1	3	15	14	1	15	18	6	6	9	2	1	13	5	6	13	17
"NM_021529"	17	10	7	16	9	12	15	11	8	7	16	1	7	17	8	11	12	11	3	15	8	19	17	10	6
"NM_021531"	15	14	9	7	1	7	6	7	7	13	7	7	9	5	7	14	17	3	5	16	17	14	2	15	5
"NM_021534"	1	13	13	12	19	16	2	19	15	13	13	10	1	8	3	5	4	14	16	18	9	4	6	15	17
"NM_021537"	6	9	16	18	5	20	12	19	15	5	13	14	5	16	3	5	6	7	16	18	9	2	3	20	7
"NM_021540.1"	9	19	2	7	11	7	11	7	7	18	19	9	11	5	20	14	17	3	15	4	17	13	11	7	8
"NM_021544.1"	6	13	4	18	19	20	12	19	2	1	13	10	5	16	3	5	4	7	16	18	14	2	3	20	10
"NM_021547"	14	20	19	1	10	2	18	13	19	20	16	8	7	1	10	8	11	19	9	20	7	15	16	12	9
"NM_021552"	19	7	5	4	2	4	1	14	10	17	17	17	19	18	16	9	8	5	14	8	18	12	9	1	15
"NM_021560.1"	18	10	17	19	15	3	10	6	4	11	6	8	3	9	15	4	1	4	6	5	4	3	12	16	12
"NM_021600"	20	16	14	2	13	17	9	20	6	15	10	20	16	14	1	19	10	13	1	14	16	7	5	11	14
"NM_021604"	5	11	8	11	12	19	5	12	18	3	2	4	20	3	18	13	18	9	12	1	5	16	13	13	4
"NM_021606.2"	18	19	17	15	15	3	3	6	4	11	6	3	7	9	15	4	9	4	3	5	3	3	12	16	12
"NM_021714"	14	3	7	10	10	14	7	11	8	20	16	1	7	1	14	8	9	19	9	17	7	19	17	6	20
"NM_021715"	1	9	16	18	19	20	8	19	15	1	13	14	5	15	18	5	6	2	16	18	10	8	6	20	10
"NM_021718"	17	15	7	10	6	12	15	11	8	7	18	5	4	17	5	11	12	11	13	15	8	19	19	19	20
"NM_021789.1"	19	7	5	4	2	4	1	14	10	17	17	17	19	18	16	9	8	5	14	8	18	5	9	1	15
"NM_021792"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	16	7	9	1	17	19	18	3
"NM_021877"	4	14	16	9	1	10	2	9	15	19	4	11	13	10	7	17	5	2	17	2	10	4	15	15	7
"NM_021883"	5	11	8	11	12	19	5	12	18	10	2	4	20	6	4	13	18	18	12	3	19	16	13	13	1
"NM_021896.2"	4	9	12	9	4	5	8	3	1	19	15	6	12	15	18	6	6	2	20	1	10	8	20	5	19
"NM_022015"	4	9	12	9	4	5	8	3	1	19	15	14	12	15	18	6	6	2	20	1	10	8	20	5	19
"NM_022016"	15	14	9	7	1	10	13	18	7	13	4	9	1	8	7	14	5	2	5	11	13	1	15	15	7
"NM_022021"	1	9	12	9	4	5	8	3	1	3	15	14	12	15	18	6	6	2	2	1	10	5	6	13	17
"NM_022026.1"	18	10	17	19	15	3	10	6	9	11	9	5	3	9	15	4	12	4	6	5	1	3	4	16	12
"NM_022026.2"	18	19	17	15	15	3	3	6	4	11	6	3	7	9	15	4	1	10	3	5	3	3	12	16	12
"NM_022028"	11	20	12	1	10	2	18	13	19	2	6	8	18	2	10	8	11	10	9	20	20	15	16	12	9
"NM_022031"	9	5	2	7	14	7	17	7	16	14	7	7	9	5	9	2	17	3	15	16	17	14	11	8	8
"NM_022314"	14	3	7	19	10	14	14	11	3	20	16	1	7	1	14	8	9	19	3	20	7	15	17	16	20
"NM_022325.1"	17	4	7	15	3	12	15	11	8	11	16	3	7	20	8	11	12	4	3	5	3	3	17	16	12
"NM_022328"	8	17	6	3	7	9	16	16	11	8	1	18	2	7	13	20	20	12	18	6	3	20	10	17	13
"NM_022724.1"	18	4	7	19	3	3	10	11	8	11	16	1	7	9	15	4	9	4	3	5	4	3	17	16	12
"NM_022813"	14	3	7	10	17	14	7	11	8	20	16	13	7	1	14	1	13	19	3	17	7	19	17	6	20
"NM_022880"	6	14	13	12	1	16	2	9	15	13	4	11	13	8	7	17	5	14	17	2	9	4	15	15	7
"NM_022889"	5	11	8	11	12	19	5	12	18	3	2	4	20	3	4	13	18	9	12	3	5	16	13	13	4
"NM_022891"	11	20	19	1	11	18	18	13	13	16	3	18	18	2	12	14	19	8	10	10	17	5	16	9	8
"NM_022983"	2	1	4	20	18	1	20	12	20	10	8	15	14	6	4	13	15	18	11	3	19	16	18	2	1
"NM_022989"	16	19	17	15	14	15	3	7	4	11	10	3	8	4	11	19	1	17	15	6	3	13	12	16	8
"NM_022994.1"	15	14	18	7	16	6	19	18	5	19	19	9	13	10	7	17	5	20	17	2	17	1	15	15	7
"NM_022997"	1	6	18	8	16	16	19	7	7	2	5	12	1	5	20	14	14	14	2	19	17	10	7	14	18
"NM_022997.2"	20	16	14	2	13	15	9	20	6	15	10	20	16	14	1	19	10	13	1	14	16	7	5	11	14
"NM_022999"	5	9	16	11	5	5	5	3	1	3	15	14	12	15	18	6	6	2	12	1	5	8	13	13	4
"NM_023041.1"	15	14	18	7	14	6	2	7	7	13	11	12	11	5	20	14	14	20	15	4	17	13	7	14	5
"NM_023042"	19	7	5	4	2	4	1	14	10	14	17	17	1	18	16	9	8	5	14	19	18	12	11	1	15
"NM_023047"	8	17	6	3	7	9	16	16	11	8	10	16	2	7	13	19	20	12	18	6	3	20	10	17	13
"NM_023047.1"	11	19	18	1	16	6	19	7	5	2	5	12	11	5	20	12	14	10	2	4	20	10	7	14	18
"NM_023048"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	4	7	9	1	17	19	18	3
"NM_023063"	7	8	10	17	17	8	7	15	12	12	12	13	17	12	6	1	13	15	9	17	15	9	14	3	16
"NM_023065"	10	4	20	15	3	3	11	2	4	11	20	3	8	20	17	18	9	17	3	5	3	11	8	16	12
"NM_023127"	19	7	12	4	2	4	7	13	10	17	3	17	18	18	16	20	8	5	14	10	18	5	16	1	15
"NM_023131"	4	9	16	9	11	5	13	18	15	19	19	9	1	10	18	17	6	2	20	1	10	8	6	15	7
"NM_023137"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	16	7	9	1	17	19	18	3
"NM_023153"	16	2	9	7	14	15	3	7	4	18	10	11	10	4	11	12	17	6	15	4	11	13	2	7	5
"NM_023168"	18	15	17	5	15	3	14	6	3	11	6	2	7	9	15	4	1	4	6	9	1	3	12	16	12
"NM_023182"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	16	7	9	3	17	19	18	3
"NM_023190"	7	8	10	17	17	8	4	15	12	12	12	13	17	12	6	1	13	15	4	17	15	9	14	3	16
"NM_023190.1"	7	8	10	17	17	8	4	15	12	12	12	13	17	12	6	1	2	15	4	13	15	9	14	3	16
"NM_023202"	15	14	9	7	14	7	3	7	7	13	11	12	11	5	20	14	17	20	15	4	17	13	7	7	8
"NM_023217"	6	14	13	12	19	16	2	19	15	13	4	19	1	8	3	5	4	14	17	18	9	4	15	15	17
"NM_023230"	14	3	7	10	10	14	7	11	8	20	16	1	7	1	14	8	9	19	3	6	7	19	17	6	20
"NM_023231.1"	16	19	17	15	14	7	3	7	4	11	10	3	8	4	20	18	17	17	8	6	3	11	12	7	8
"NM_023247"	4	14	12	9	4	5	2	3	1	19	15	20	12	15	20	6	14	2	17	1	17	8	20	15	19
"NM_023256"	10	12	20	14	6	18	11	8	14	9	20	18	15	20	17	3	3	17	10	10	2	11	8	19	11
"NM_023268.1"	18	19	17	15	15	3	3	6	4	11	6	3	7	9	15	4	1	4	6	5	3	3	12	16	12
"NM_023292"	14	3	7	10	6	14	7	11	8	20	16	1	7	1	14	11	9	19	3	5	7	19	17	6	20
"NM_023324"	18	15	17	1	15	2	18	6	19	6	6	8	3	2	15	8	11	10	9	20	20	15	16	12	9
"NM_023370"	18	4	17	15	3	3	10	2	4	11	9	3	8	4	8	18	12	4	3	5	3	3	8	16	12
"NM_023409"	11	11	8	11	12	19	5	4	18	3	5	4	20	3	2	16	18	9	12	12	5	8	13	13	4
