"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"AK030562"	4	9	6	9	1	4	9	5	1	1	2	7	5	4	6	5	5	1	2	9	9	6	2	6	6
"AK030583"	2	3	1	6	4	9	1	2	4	5	1	3	8	9	1	9	2	2	6	8	4	4	7	8	7
"AK030587"	9	7	2	6	7	5	1	5	2	6	6	5	5	9	1	9	6	8	2	3	6	4	4	8	6
"AK030594"	8	4	3	2	3	3	4	4	8	8	3	4	2	1	9	4	3	8	9	7	3	5	8	5	3
"AK030614"	9	9	2	6	7	5	1	5	2	2	1	5	5	9	1	9	6	2	3	3	4	4	4	8	7
"AK030621"	7	8	7	5	6	8	6	3	6	7	7	1	1	6	4	7	9	6	9	2	1	8	9	2	4
"AK030723"	6	7	5	7	6	3	4	5	2	6	6	2	2	6	7	8	6	8	9	3	6	3	5	3	6
"AK030930"	1	1	4	8	2	6	3	4	7	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"AK031053"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK031113"	4	9	6	9	9	7	9	6	1	1	2	7	3	5	6	5	5	1	1	9	9	6	2	7	1
"AK031225"	9	9	2	6	7	5	9	6	1	2	1	5	3	9	1	9	5	1	3	9	9	4	4	8	7
"AK031263"	1	4	4	8	6	3	4	4	8	3	4	9	2	2	2	6	9	8	9	5	5	9	3	1	8
"AK031365"	4	9	2	9	9	7	9	6	1	1	2	7	3	9	6	5	5	1	1	9	9	4	2	8	1
"AK031392"	8	4	3	2	3	1	4	7	8	9	3	9	2	1	9	4	3	3	4	7	3	7	8	5	3
"AK031485"	6	7	2	7	1	4	5	5	2	6	6	2	5	6	7	8	6	8	2	3	6	3	5	3	6
"AK031495"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"AK031507"	7	8	7	5	8	8	6	3	6	7	7	1	1	6	4	7	1	6	5	2	1	8	9	9	4
"AK031634.1"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	7	1
"AK031639"	7	8	7	5	6	8	6	3	6	7	8	1	1	7	4	7	1	6	5	2	1	8	9	2	4
"AK031823"	9	2	2	4	7	5	1	1	9	2	1	5	4	9	1	9	8	5	8	1	2	4	4	8	2
"AK031876"	6	7	6	7	1	4	9	5	2	6	2	2	5	4	7	8	6	1	2	3	6	6	5	6	6
"AK031889"	4	9	2	9	9	7	9	6	1	1	1	7	3	9	6	5	5	1	1	9	2	4	2	8	1
"AK031914"	2	4	4	8	6	3	4	4	8	5	4	9	2	6	2	6	2	8	9	5	7	1	8	3	8
"AK031919"	2	6	1	1	6	3	4	2	8	5	6	3	2	6	5	3	2	8	9	8	7	1	8	3	9
"AK032087"	9	7	2	7	1	4	9	3	2	6	6	5	5	9	1	9	1	8	2	3	6	4	4	3	6
"AK032159"	6	7	5	7	6	3	5	5	2	6	6	2	2	6	7	8	6	9	9	3	6	3	5	3	6
"AK032273"	6	7	5	8	6	3	4	4	8	6	6	2	2	6	7	6	2	8	9	3	6	3	8	3	6
"AK032322"	6	7	5	7	6	3	4	4	8	6	6	2	2	6	7	8	6	8	9	3	6	3	5	3	6
"AK032444"	9	3	2	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"AK032448"	2	6	1	1	4	9	7	2	4	5	5	3	8	7	5	3	2	7	6	8	7	1	7	4	9
"AK032574"	6	8	5	5	6	8	6	3	6	6	7	2	1	6	4	6	1	6	9	2	6	8	9	3	4
"AK032685"	9	3	2	6	7	5	1	6	1	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"AK032707"	8	4	3	2	3	1	2	7	3	9	3	4	6	1	9	2	3	3	4	7	3	7	6	5	5
"AK032739"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"AK032932"	9	3	8	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	2	7
"AK032990"	6	7	2	7	1	4	9	5	2	6	6	2	5	4	7	8	6	1	2	3	6	3	5	6	6
"AK032998"	6	7	5	7	1	4	5	5	2	6	8	2	5	4	7	8	6	9	2	3	6	3	5	6	6
"AK033078"	9	3	2	6	7	5	1	1	9	2	1	5	4	9	1	9	8	2	8	1	4	4	4	8	7
"AK033152"	9	7	2	7	1	4	9	5	2	6	6	5	5	9	1	9	6	1	2	3	6	4	5	8	6
"AK033165"	9	9	2	7	1	4	9	6	1	6	6	7	5	9	7	9	6	1	1	3	6	4	2	8	6
"AK033256"	9	3	8	6	7	5	1	9	5	2	8	5	7	7	1	9	4	2	3	4	4	4	4	2	7
"AK033274"	2	9	6	1	4	9	9	2	1	5	2	7	3	4	5	5	2	1	6	9	7	4	7	6	9
"AK033340"	8	4	1	2	3	9	4	7	8	8	5	4	6	8	5	3	3	8	4	7	3	5	8	5	3
"AK033346"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK033348"	6	7	1	7	6	3	4	2	8	6	6	3	2	6	5	3	2	8	9	3	6	3	5	3	6
"AK033357"	9	3	8	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"AK033408"	1	1	5	8	6	3	4	4	8	3	4	9	2	6	2	6	9	8	9	5	5	9	3	3	8
"AK033436"	1	4	5	8	6	3	4	4	8	8	8	9	2	6	2	6	9	8	9	5	5	3	8	3	8
"AK033485"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"AK033629"	5	2	9	9	9	7	8	6	9	4	9	6	3	5	8	1	8	5	1	9	2	2	1	7	2
"AK033698"	9	3	2	6	7	5	1	1	9	2	1	5	4	9	1	9	8	2	8	1	4	4	4	8	7
"AK033702"	9	3	6	6	7	5	9	6	1	2	2	5	7	9	1	9	4	2	3	9	4	4	4	8	7
"AK033780"	2	6	7	1	4	9	7	2	4	5	5	3	8	3	5	3	1	7	6	8	7	1	7	4	9
"AK033800"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"AK033926"	9	3	8	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	2	7
"AK033933"	4	9	2	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	4	2	6	1
"AK033959"	9	3	2	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"AK033971"	1	1	4	8	6	3	3	4	8	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"AK034051"	1	4	4	8	6	3	4	4	8	3	4	9	2	6	2	6	9	8	9	5	5	9	8	3	3
"AK034064"	1	1	4	8	6	3	4	4	8	3	4	9	2	2	2	6	9	8	9	5	5	9	8	3	8
"AK034081"	2	3	1	6	4	9	7	9	4	2	5	3	8	8	5	3	4	7	3	8	4	5	4	2	7
"AK034162"	6	7	5	7	1	4	5	5	2	6	6	2	5	4	7	8	6	1	2	3	6	3	5	6	6
"AK034299"	7	8	7	6	1	8	6	3	6	2	7	5	1	9	4	9	1	6	5	2	6	4	9	8	6
"AK034313"	6	7	5	7	6	4	5	5	2	6	6	2	5	6	7	8	6	8	2	3	6	3	5	3	6
"AK034320"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	4	7	4	9
"AK034459"	2	6	1	1	4	9	7	2	4	5	5	3	8	6	5	3	2	8	6	8	7	1	7	3	9
"AK034546"	9	3	8	6	7	5	1	9	5	2	8	5	7	7	1	9	4	2	3	4	4	4	4	2	7
"AK034574"	4	9	2	9	9	7	9	6	1	1	1	7	3	9	6	9	5	1	1	9	9	4	2	8	1
"AK034595"	4	9	6	7	1	4	9	5	2	1	2	2	5	4	7	5	6	1	2	3	9	4	5	6	6
"AK034698"	2	6	1	1	4	9	9	2	4	5	5	3	8	9	1	3	2	2	6	8	7	4	7	4	9
"AK034708"	1	1	4	8	2	6	3	4	7	3	4	9	2	3	2	6	9	4	9	5	5	9	3	1	8
"AK034763"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK034785"	8	4	1	8	6	3	4	9	8	8	5	3	2	8	5	3	3	8	9	7	4	5	8	2	3
"AK034805"	9	3	8	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"AK034807"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	6	6
"AK034923"	4	9	6	9	9	7	9	6	1	1	2	7	3	9	1	9	5	1	1	9	9	4	2	8	1
"AK034984"	6	7	5	7	6	3	4	4	8	6	6	2	2	6	7	6	6	8	9	3	6	3	8	3	6
"AK034986"	9	3	8	6	7	5	1	9	5	2	8	5	7	3	1	9	4	2	3	4	4	5	4	2	7
"AK034997"	9	3	1	6	6	3	4	9	8	2	5	5	7	9	1	9	4	8	3	4	4	4	4	3	7
"AK035020"	2	3	8	6	7	5	1	2	5	2	8	5	7	7	1	9	2	2	3	4	4	4	4	2	7
"AK035116"	1	4	4	8	6	3	4	4	8	8	4	9	2	2	2	6	9	8	9	5	5	9	8	1	3
"AK035117"	1	1	4	3	2	6	3	8	7	3	4	8	9	2	2	6	9	4	7	5	5	9	3	1	8
"AK035173"	6	7	5	7	1	4	5	5	2	6	8	2	5	7	7	8	6	9	2	3	6	3	5	2	6
"AK035249"	6	7	5	7	6	3	5	5	2	6	6	2	5	6	7	8	6	8	9	3	6	3	5	3	6
"AK035327"	2	6	1	8	6	3	4	4	8	8	5	9	2	6	5	6	9	8	9	8	7	1	8	3	8
"AK035370"	9	2	2	6	7	5	1	1	9	2	1	5	4	9	1	9	8	5	8	1	4	4	4	8	7
"AK035394"	4	9	2	9	9	7	9	6	1	1	2	7	3	9	6	5	5	1	1	9	9	4	2	8	1
"AK035459"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"AK035704"	9	6	2	1	4	9	1	2	4	5	1	3	8	9	5	9	2	7	6	8	7	4	7	8	9
"AK035727"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK035730"	8	4	3	2	6	3	4	7	8	9	3	4	2	1	9	4	3	8	9	7	3	7	8	5	3
"AK035753"	4	9	6	9	1	7	9	5	1	1	2	7	5	4	6	5	5	1	1	9	9	6	2	6	1
"AK035837"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK035845"	4	9	9	9	9	7	9	6	1	4	9	7	3	9	6	5	5	1	1	9	2	4	2	8	1
"AK035943"	9	3	8	6	7	5	1	9	5	2	8	5	7	7	1	9	4	2	3	4	4	4	4	2	7
"AK035950"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK036024"	8	4	1	8	6	3	4	4	8	8	5	3	2	8	5	3	2	8	9	8	3	5	8	3	3
"AK036030"	2	9	6	1	4	9	9	2	1	5	2	3	8	7	5	5	2	1	6	9	7	4	7	6	9
"AK036096"	9	3	1	6	7	5	1	9	5	2	5	5	7	9	1	9	4	2	3	4	4	4	4	2	7
"AK036225"	1	8	5	5	6	3	5	3	6	7	7	1	2	6	4	6	9	9	9	5	1	8	9	3	8
"AK036246"	2	6	1	1	4	9	7	2	4	5	6	3	8	8	5	3	2	8	6	8	7	1	7	3	9
"AK036400"	6	7	5	7	6	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"AK036708"	8	4	3	2	3	1	2	7	3	8	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"AK036733"	1	1	4	8	6	3	3	4	8	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"AK036981"	7	3	8	6	8	8	6	9	6	2	7	5	1	3	4	7	1	2	5	4	4	4	4	2	4
"AK037068"	2	6	1	1	4	9	7	2	4	5	5	3	8	6	5	3	2	7	6	8	7	1	7	4	9
"AK037075"	2	3	1	6	4	9	4	9	5	2	5	3	7	7	5	3	4	8	3	4	4	5	7	2	7
"AK037363"	9	3	8	6	7	5	1	9	5	2	8	5	7	7	1	9	4	2	3	4	4	4	4	2	7
"AK037375"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK037426"	9	7	2	6	7	5	1	6	2	6	1	5	5	9	1	9	6	2	3	3	4	4	4	8	7
"AK037440"	8	4	3	8	6	3	4	4	8	8	3	4	2	6	9	6	3	8	9	7	3	5	8	3	3
"AK037465"	6	7	5	8	6	3	4	4	8	6	6	9	2	6	7	6	6	8	9	3	6	3	8	3	6
"AK037553"	2	6	1	1	4	9	7	2	4	5	5	3	8	3	5	3	2	7	6	8	7	1	7	4	9
"AK037554"	4	2	9	9	9	7	8	6	1	4	9	7	3	5	6	5	5	5	1	9	2	2	2	7	1
"AK037559"	9	9	2	7	1	4	9	5	2	6	6	2	5	9	7	8	6	1	2	3	6	4	5	8	6
"AK037633"	8	4	3	2	3	1	4	7	8	8	3	4	6	1	9	4	3	8	4	7	3	7	8	5	3
"AK037794"	2	6	1	1	4	9	7	2	4	5	5	3	8	2	5	3	2	7	6	8	7	1	7	4	9
"AK037905"	9	3	1	6	6	3	4	9	8	8	5	5	2	8	1	3	4	8	9	8	4	5	8	3	7
"AK037956"	2	3	1	1	4	9	7	2	4	5	8	3	7	7	1	3	2	2	3	4	7	4	7	4	9
"AK037994"	1	4	1	8	6	3	4	4	8	8	5	9	2	6	2	6	9	8	9	8	5	1	8	3	8
"AK037999"	2	4	1	8	6	3	4	2	8	8	5	3	2	8	5	3	2	8	9	8	4	5	8	3	3
"AK038054"	9	3	1	6	6	3	4	2	8	2	5	3	7	8	1	3	2	8	3	8	4	4	7	3	7
"AK038137"	6	3	5	7	6	3	6	3	8	6	8	2	1	6	4	6	1	8	9	4	6	3	9	3	4
"AK038147"	9	3	1	6	7	5	1	2	4	2	1	5	8	8	1	9	4	2	3	8	4	4	4	8	7
"AK038183"	2	9	6	7	1	9	9	2	4	5	2	3	5	4	5	3	2	1	6	8	7	4	7	6	9
"AK038232"	1	4	1	8	6	3	4	4	8	8	5	9	2	2	2	6	9	8	9	5	5	9	8	4	8
"AK038241"	5	2	9	9	9	7	8	6	9	4	9	6	3	5	8	1	8	5	1	9	2	2	1	7	1
"AK038247"	8	4	3	8	6	3	4	4	8	8	3	9	2	6	2	6	3	8	9	7	5	5	8	3	3
"AK038250"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK038251"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK038285"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK038363"	2	6	1	1	4	3	7	4	8	5	8	3	2	7	2	6	9	7	9	8	7	1	7	2	8
"AK038463"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK038517"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"AK038647"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK038653"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"AK038710"	8	6	1	2	4	9	7	7	4	8	5	3	8	8	5	3	3	7	4	8	3	1	6	5	3
"AK038743"	2	6	1	1	4	9	7	2	4	5	5	3	8	7	5	3	2	7	6	8	7	1	7	4	9
"AK038762"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK038819"	1	8	7	5	6	3	6	4	6	7	7	9	2	6	2	6	9	6	9	5	5	8	9	3	8
"AK038885"	9	3	8	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"AK038901"	9	2	2	4	5	2	8	1	9	4	1	6	4	9	8	9	8	5	8	1	2	4	1	8	2
"AK039098"	9	2	2	4	5	5	8	1	9	4	1	5	4	9	1	9	8	5	8	1	2	4	1	8	2
"AK039177"	9	3	8	6	7	5	1	9	5	2	8	5	7	7	1	9	4	2	3	4	4	4	4	2	7
"AK039242"	9	9	2	6	9	7	9	6	1	1	1	5	3	9	1	9	5	1	1	9	9	4	2	8	7
"AK039291"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"AK039475"	9	3	2	6	7	5	1	9	2	2	1	5	5	9	1	9	4	2	3	3	4	4	4	8	7
"AK039594"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"AK039674"	9	7	2	6	7	5	1	5	2	6	6	5	5	6	1	9	6	8	2	3	4	4	4	3	6
"AK039886"	6	4	5	8	6	3	4	4	8	6	6	9	2	6	2	6	9	8	9	5	6	3	8	3	8
"AK039890"	2	6	1	1	4	9	7	2	4	5	5	3	8	7	5	3	2	7	6	8	7	1	7	4	9
"AK039908"	2	6	1	1	4	9	4	2	4	5	6	3	8	6	5	3	2	8	6	8	7	1	7	3	9
"AK040026"	2	6	1	1	4	9	7	2	4	5	5	3	8	9	5	3	2	7	6	8	7	4	7	8	9
"AK040094"	1	1	4	8	6	3	4	4	8	3	4	9	2	2	2	6	9	8	9	5	5	9	3	1	8
"AK040124"	2	4	1	8	6	3	4	4	8	8	5	3	2	6	5	3	2	8	9	4	4	5	8	2	4
"AK040147"	4	9	6	9	9	7	9	6	1	1	2	7	3	5	6	5	5	1	1	9	9	4	2	7	1
"AK040157"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK040209"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK040215"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK040228"	6	3	5	7	6	3	5	9	5	2	8	2	7	7	1	6	4	2	3	4	4	3	4	2	7
"AK040384"	1	4	3	8	6	3	4	4	8	8	4	9	2	2	2	6	9	8	9	5	5	7	8	3	8
"AK040433"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	4	1	8	9	2	4
"AK040447"	9	3	2	6	7	5	1	9	1	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"AK040480"	1	7	5	8	6	3	4	4	8	6	6	9	2	6	2	6	9	8	9	5	6	3	5	3	8
"AK040485"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK040606"	4	2	9	9	9	7	9	6	1	1	9	7	3	5	6	5	5	1	1	9	9	2	2	7	1
"AK040662"	1	1	4	8	2	6	3	4	7	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"AK040668"	6	7	5	7	1	4	5	5	2	6	6	2	5	4	7	8	6	9	2	3	6	3	5	6	6
"AK040677"	8	4	3	2	8	3	4	4	8	8	7	4	2	3	9	7	3	8	5	7	3	5	8	5	4
"AK040680"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK040832"	6	7	2	7	1	4	9	5	2	6	6	2	5	6	7	9	6	1	2	3	6	4	5	3	6
"AK040876"	8	4	3	8	6	3	4	4	8	8	8	9	2	1	2	6	9	8	9	7	3	5	8	2	8
"AK040942"	1	1	4	8	6	3	3	4	8	3	4	9	2	2	2	6	9	8	9	5	5	9	3	1	8
"AK040970"	2	6	1	1	4	9	7	2	4	5	5	3	8	3	5	3	2	7	6	8	7	1	7	4	9
"AK041002"	6	9	6	7	1	4	9	5	2	1	2	2	5	4	7	8	6	1	2	3	9	6	5	6	6
"AK041025"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK041055"	4	9	2	7	1	4	9	6	1	1	6	7	5	9	1	5	5	1	2	9	9	4	2	6	6
"AK041224"	7	8	7	5	8	8	6	3	6	7	7	1	1	6	4	7	1	6	5	2	6	8	9	3	4
"AK041322"	1	1	4	8	6	3	3	4	7	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"AK041425"	2	6	1	1	6	3	7	4	8	8	5	3	2	7	5	3	2	7	9	8	7	1	7	2	8
"AK041481"	1	1	4	3	2	6	3	8	7	3	4	8	9	2	2	6	9	4	7	5	5	9	3	1	8
"AK041701"	9	3	2	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"AK041721"	9	3	8	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"AK041736"	6	9	6	7	1	4	9	5	2	1	2	2	5	4	7	5	6	1	2	3	9	6	5	6	6
"AK041801"	1	1	4	8	2	6	3	4	8	3	4	9	2	2	3	6	7	4	9	5	5	9	3	1	5
"AK041802"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"AK041830"	6	7	2	7	1	4	9	5	2	6	6	2	5	6	7	8	6	1	2	3	6	3	5	6	6
"AK041831"	1	4	5	8	6	3	4	4	8	8	8	9	2	6	2	6	9	8	9	5	5	5	8	3	8
"AK041872"	4	9	2	9	9	7	9	6	9	1	1	7	3	9	6	9	8	1	1	9	9	4	2	8	1
"AK041888"	2	9	6	1	4	9	7	2	4	5	2	3	8	4	5	3	2	7	6	8	7	1	7	6	9
"AK042012"	6	7	2	7	1	4	9	5	2	6	6	2	5	4	7	8	6	1	2	3	6	4	5	6	6
"AK042094"	9	3	8	6	7	5	9	9	5	2	8	5	7	4	1	9	4	2	3	4	4	4	4	6	7
"AK042129"	2	6	1	1	4	9	7	2	4	5	8	3	8	7	5	3	2	7	6	8	7	1	7	4	9
"AK042132"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK042162"	9	7	2	6	4	9	1	2	2	6	6	5	5	9	1	9	2	8	6	3	4	4	7	3	6
"AK042218"	8	5	3	2	3	1	2	7	3	8	5	4	6	1	9	3	3	7	4	7	3	7	6	5	3
"AK042230"	6	7	1	7	1	4	5	5	2	6	6	2	5	6	7	8	6	8	2	3	6	3	5	3	6
"AK042273"	9	9	2	6	4	9	1	2	4	2	1	3	8	9	1	9	2	2	6	8	7	4	4	8	9
"AK042308"	1	1	4	8	6	3	3	4	8	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"AK042317"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	4	2	6	1
"AK042318"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"AK042419"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK042485"	6	7	5	7	6	3	4	4	8	6	6	2	2	6	7	6	6	8	9	3	6	3	5	3	6
"AK042489"	1	1	5	8	6	3	4	4	8	3	4	9	2	6	2	6	9	8	9	5	5	9	8	3	8
"AK042501"	2	3	6	7	4	9	1	9	5	2	8	3	7	7	1	9	4	2	3	4	7	4	4	2	7
"AK042563"	4	9	6	9	1	7	9	6	1	1	2	7	3	4	1	9	5	1	1	9	9	4	2	8	1
"AK042631"	2	6	1	1	4	9	7	2	4	5	5	3	8	7	5	3	2	7	6	8	7	4	7	4	9
"AK042673"	6	7	5	8	6	3	4	2	8	6	6	3	2	6	5	3	1	8	9	3	6	3	9	3	6
"AK042740"	8	4	3	2	6	3	4	7	8	8	3	4	6	1	9	4	3	8	9	7	3	7	8	5	3
"AK042793"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	4	2	6	1
"AK042801"	2	6	1	1	4	9	7	2	4	5	5	3	8	7	5	3	2	7	6	8	7	4	7	4	9
"AK042830"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK042905"	1	4	4	8	6	3	4	4	8	3	4	9	2	2	2	6	9	8	9	5	5	9	3	3	8
"AK042951"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"AK042973"	1	1	5	8	6	3	4	4	8	3	4	9	2	6	2	6	9	8	9	5	5	9	3	3	8
"AK042993"	6	7	5	7	1	4	5	5	2	6	8	2	5	4	7	8	6	9	2	3	6	3	5	6	6
"AK043001"	2	6	1	1	4	9	7	2	4	5	5	3	8	7	5	3	2	7	6	8	7	1	7	4	9
"AK043005"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK043066"	2	3	8	6	7	5	1	9	5	2	8	5	7	7	1	9	4	2	3	4	4	4	4	2	7
"AK043086"	4	2	9	9	9	7	8	6	1	4	9	7	3	5	6	5	5	1	1	9	2	2	2	7	1
"AK043317"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"AK043323"	2	6	1	1	4	9	7	2	4	5	5	3	8	6	5	3	2	7	6	8	7	1	7	4	9
"AK043334"	2	4	1	8	6	3	4	4	8	8	5	9	2	2	2	3	9	8	9	8	5	1	8	4	8
"AK043633"	9	3	8	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"AK043703"	8	4	5	8	6	3	4	4	8	8	6	9	2	6	1	6	3	8	9	3	4	5	8	3	3
"AK043724"	2	4	1	8	6	3	4	4	8	8	5	9	2	8	5	6	9	8	9	8	5	5	8	2	8
"AK043736"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK043793"	1	4	4	8	6	3	4	4	8	3	4	9	2	2	2	6	9	8	9	5	5	9	8	3	8
"AK043899"	6	3	5	7	6	4	5	5	2	6	8	2	7	7	1	6	4	9	3	4	4	3	5	2	7
"AK043950"	2	3	1	1	4	9	7	9	5	2	8	3	7	7	5	3	2	2	3	4	7	4	7	2	9
"AK044003"	2	8	7	8	6	3	6	4	8	5	7	3	2	6	4	6	9	6	9	8	7	8	9	3	8
"AK044044"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK044108"	7	8	7	5	8	8	6	3	6	7	7	1	1	6	4	7	1	6	5	2	1	8	9	9	4
"AK044191"	2	6	1	1	4	9	7	2	4	5	2	3	8	7	5	3	2	7	6	8	7	1	7	4	9
"AK044198"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK044293"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK044539"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"AK044606"	2	7	5	8	6	3	4	4	8	6	8	3	2	6	5	3	2	8	9	8	7	3	7	3	9
"AK044643"	2	6	1	1	4	9	7	2	4	5	5	3	7	7	5	3	2	7	6	8	7	1	7	2	9
"AK044681"	8	4	3	8	6	3	4	4	8	8	3	4	2	1	9	4	3	8	9	7	3	7	8	3	3
"AK044704"	6	7	5	7	6	4	5	5	2	6	6	2	5	6	7	8	6	8	2	3	6	3	5	3	6
"AK044724"	7	8	8	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"AK044887"	6	7	5	7	6	3	5	5	2	6	8	2	7	7	7	6	6	9	9	4	6	3	5	2	8
